user_id,mov_id,rating,timestamp
84,274,4,883452462
130,27,4,875802105
23,275,5,874785474
7,143,3,892132627
13,200,3,882140552
87,199,5,879875649
18,153,4,880130551
95,31,4,888954513
129,286,5,883243934
16,282,5,877718755
130,252,5,876250932
21,300,3,874950889
64,22,4,889737376
164,293,4,889402121
200,169,5,884128822
11,258,5,891901696
61,258,4,891206125
27,244,3,891543222
39,313,4,891400159
15,13,1,879455940
2,242,5,888552084
59,161,3,888205855
85,284,3,879452866
59,22,4,888204260
196,202,3,881251728
85,57,5,879828107
83,71,3,880328167
127,222,5,884364866
16,95,5,877728417
59,99,4,888205033
184,378,4,889909551
53,121,4,879443329
184,183,4,889908630
165,176,4,879526007
184,44,4,889909746
30,259,4,875058280
95,170,5,880573288
20,181,4,879667904
130,269,4,881075976
125,195,5,892836465
144,196,4,888105743
189,99,5,893265684
199,116,5,883782807
60,174,4,883326497
128,121,4,879968278
135,288,3,879857575
144,215,4,888105714
89,111,4,879441452
165,222,5,879525987
174,269,5,886432811
180,186,4,877127189
43,111,4,883955745
181,363,1,878963342
12,133,4,879959670
114,56,3,881260545
184,176,4,889908740
13,350,2,886302293
193,310,4,890834947
192,121,2,881368127
15,252,2,879456351
109,323,3,880562908
97,204,5,884238966
109,265,5,880578185
37,273,3,880915528
85,188,2,879454782
178,322,3,882823460
85,222,2,879452831
13,342,4,885744650
84,276,4,883449944
182,203,3,876436556
22,167,3,878887023
16,79,5,877727122
145,202,4,875272694
33,245,3,891964326
60,8,3,883326370
198,210,4,884207612
18,211,5,880131358
11,57,2,891904552
94,176,4,891720570
189,283,5,893264300
80,213,3,887401407
198,101,5,884209569
64,11,4,889737376
141,259,1,886447904
92,240,2,875640189
151,171,5,879524921
175,234,5,877108015
173,305,5,877556626
3,321,5,889237455
188,28,3,875072972
43,269,5,888177393
51,83,5,883498937
158,209,5,880135001
135,56,4,879857765
161,265,2,891171597
77,56,4,884752900
200,177,4,884129656
167,225,3,892737995
180,380,5,877127796
170,326,5,886623057
26,304,4,891348011
11,317,4,891904174
92,71,5,875654888
92,12,5,875652934
1,30,3,878542515
15,255,5,879455764
177,55,3,880131143
4,328,3,892001537
123,100,4,879872792
85,170,4,879453748
5,25,3,875635318
85,100,3,879452693
1,63,2,878543196
130,248,3,874953769
143,313,5,888407586
125,216,3,879454419
8,233,4,879362423
18,61,4,880130803
64,310,4,889737047
151,185,4,879528801
125,369,3,892838777
40,286,2,889041430
102,168,3,888803537
70,214,3,884067842
7,98,4,891351002
5,186,5,875636375
85,28,4,879829301
82,9,4,876311146
141,7,5,884584981
177,358,2,882141918
14,319,1,884482684
177,223,4,880130758
65,255,3,879217406
126,346,3,887853735
166,294,3,886397596
3,260,4,889237455
145,276,1,882182634
144,326,4,888103530
157,290,4,886890787
32,240,2,883717967
4,258,5,892001374
92,92,4,875654846
59,3,4,888203814
49,82,1,888067765
87,22,4,879875817
128,71,4,879967576
6,293,3,883599327
110,226,3,886988536
110,56,1,886988449
178,281,3,882824028
118,7,5,875385198
83,204,5,880307922
30,2,3,875061066
103,204,3,880423118
128,222,3,879967249
16,4,5,877726390
128,197,4,879966729
174,12,5,886439091
200,226,4,884130085
158,89,5,880133189
175,147,3,877108146
4,210,3,892003374
198,300,2,884204427
7,199,5,892135346
1,249,4,874965970
7,229,3,891352384
168,275,3,884287822
37,174,5,880915810
44,380,4,883613334
92,54,3,875656624
94,179,5,885870577
152,69,5,882474000
63,108,2,875748164
159,243,4,880485529
113,7,3,875076827
159,333,5,893255761
151,70,4,879524947
59,55,5,888204553
66,127,4,883601156
7,23,3,891351383
138,182,4,879023948
58,185,2,884304896
56,200,4,892679088
151,181,5,879524394
42,54,4,881108982
177,50,5,880131216
118,223,5,875385386
144,281,3,888104191
114,156,4,881309662
130,246,4,874953698
189,204,5,893265657
90,70,5,891383866
7,175,5,892133057
149,286,5,883512591
52,121,4,882922382
177,153,4,880130972
145,236,1,888397981
22,105,1,878887347
59,357,5,888204349
174,364,1,886515240
1,269,5,877482427
49,382,2,888066705
151,230,3,879528647
60,357,4,883326273
94,192,4,891721142
104,257,4,888465582
44,100,5,878341196
183,55,4,891466266
128,268,3,879966355
5,194,4,878845197
18,165,4,880129527
2,283,5,888552084
130,235,4,874953728
88,311,5,891037336
5,229,2,875635947
80,154,3,887401307
120,258,5,889490124
181,105,1,878963304
95,168,4,879197970
95,28,4,879197603
1,32,5,888732909
191,300,4,891560842
184,381,4,889909962
99,315,4,885678479
94,111,4,891721414
41,202,2,890687326
142,333,5,888639968
61,327,2,891206407
49,159,2,888068245
74,351,3,888333352
145,156,5,875271896
63,333,4,875746917
2,276,4,888551552
102,245,3,883748222
90,89,5,891385039
157,100,5,886890650
77,268,5,884733857
90,300,3,891382163
104,258,3,888442249
153,50,1,881371140
96,194,2,884403392
70,24,4,884064743
85,205,4,879454004
165,270,4,879525672
167,318,5,892738307
83,69,4,887665549
83,233,4,887665549
83,15,4,880307000
7,187,4,891350757
62,50,5,879372216
76,318,3,882606166
53,64,5,879442384
11,79,4,891905783
109,79,5,880572721
177,92,4,882142295
119,332,4,886175313
76,7,4,875312133
121,165,4,891388210
193,82,2,889125880
94,187,4,885870362
64,82,3,889740199
38,127,2,892429460
11,222,3,891902718
18,91,3,880130393
91,132,3,891439503
149,302,4,883512623
178,38,3,882827574
70,8,4,884064986
34,324,5,888602808
145,363,4,875271607
31,268,3,881547746
31,32,5,881548030
182,111,4,885613238
59,210,4,888204309
162,144,3,877636746
179,307,3,892151565
116,304,2,876453376
43,97,5,883955293
5,183,4,875636014
102,210,3,888801522
58,310,4,884459024
66,248,4,883601426
136,137,5,882693339
20,94,2,879669954
82,284,4,876311387
1,141,3,878542608
196,340,3,881251045
69,42,5,882145548
170,323,3,884293671
84,1,2,883452108
178,24,3,882824221
198,222,3,884204993
119,56,4,874781198
200,28,5,884128458
160,273,5,876767660
5,29,4,875637023
73,32,4,888626220
177,268,3,880130452
24,180,5,875322847
109,181,5,880563471
18,284,3,880131804
43,231,4,883955995
43,196,4,875981190
78,257,4,879633721
105,264,2,889214491
42,43,2,881109325
194,356,2,879524892
154,288,3,879138235
97,132,5,884238693
57,11,3,883698454
198,1,4,884205081
90,136,5,891383241
48,294,3,879434212
95,70,4,880571951
158,39,5,880134398
110,215,3,886987894
85,194,4,879454189
102,231,2,888802319
94,268,4,891724925
23,100,5,874784557
92,218,4,875654846
113,124,3,875076307
86,270,5,879570974
118,79,5,875384885
194,121,2,879539794
64,227,3,889740880
26,246,4,891351590
167,96,5,892738307
31,175,5,881548053
56,399,4,892910247
96,195,5,884403159
116,268,5,886310197
57,64,5,883698431
89,240,4,879441571
92,364,3,875907702
122,180,5,879270327
96,318,5,884403057
48,269,1,879434094
68,286,5,876973692
177,11,4,880131161
148,50,5,877016805
17,137,4,885272606
91,135,4,891439302
94,90,3,891721889
72,212,5,880036946
145,23,4,875271896
103,301,4,880416704
18,200,3,880131775
13,316,5,888073653
59,111,4,888203095
44,249,4,878346630
132,175,3,891278807
5,378,1,875721167
159,274,3,880557387
22,231,2,878887983
22,367,1,878886571
15,50,5,879455606
118,132,4,875384793
13,155,2,882399615
2,1,4,888550871
63,15,3,875747439
128,133,5,879967248
52,117,4,882922629
5,392,2,875637330
65,258,3,879216131
170,348,3,887646014
56,234,4,892679067
193,94,3,889127592
158,293,4,880132513
122,69,2,879270511
71,175,4,885016882
109,29,3,880582783
178,95,5,882826514
181,336,2,878961709
40,245,3,889041671
178,238,4,882826577
101,280,3,877136039
16,240,4,877724603
123,98,4,879872672
62,1,2,879372813
178,235,1,882824467
13,347,5,885185824
193,72,2,889127301
104,302,5,888441877
46,245,3,883614625
92,145,2,875654929
117,144,4,881011807
10,221,4,877888677
167,240,1,892737972
102,91,3,883748488
104,313,4,888441878
91,176,5,891439130
44,81,4,878348499
11,69,3,891904270
116,306,3,876751342
84,225,4,883452307
5,390,5,875636340
142,124,4,888640379
95,193,3,879198482
67,25,4,875379420
116,116,3,876453733
26,126,4,891371676
148,89,5,877398587
10,116,4,877888944
43,140,4,883955110
94,66,2,891721889
72,15,5,880035708
115,33,4,881171693
23,283,4,874784575
14,96,4,890881433
19,288,3,885411840
85,197,5,879455197
193,300,4,889123039
94,56,5,891725331
56,210,5,892676377
32,248,4,883717816
83,322,3,889681216
178,90,3,882827985
112,321,3,884992484
6,321,3,883268353
92,100,5,875640294
126,328,5,887853735
130,82,5,875802080
18,9,5,880130550
10,334,4,877886281
26,181,4,891386369
189,132,5,893265865
180,258,5,877125493
1,211,3,878541970
194,69,4,879521595
81,275,4,876533657
44,159,3,878347633
86,328,2,879569555
101,257,4,877137015
145,117,5,875270655
85,30,3,882995290
116,324,2,876452133
176,25,3,886048188
123,319,4,879809220
92,143,3,875653960
21,240,4,874951245
156,178,5,888185777
118,53,5,875385280
200,107,3,884128022
73,171,5,888626199
130,261,4,874953525
137,174,5,881433654
109,216,3,880572891
128,159,4,879968390
5,101,5,878844510
160,248,5,876768828
74,328,4,888333280
144,69,5,888105140
161,181,2,891171848
105,271,2,889214245
119,329,3,886433226
174,210,4,886514788
5,208,4,875636675
44,25,2,878346431
15,333,1,879455128
171,258,4,891034801
148,209,5,877398648
70,300,4,884063569
94,93,4,891724282
13,357,3,881515411
87,228,5,879875893
3,268,3,889236961
92,160,4,875654125
112,339,4,892439990
87,21,3,879877173
143,323,3,888407656
77,250,3,884732873
60,173,4,883326498
104,289,4,888442112
1,40,3,876893230
13,191,3,881515193
52,204,4,882923012
178,127,5,882823978
43,133,4,875981483
42,58,5,881108040
177,176,4,880130951
200,392,5,884128858
128,387,2,879968774
161,186,4,891171530
42,125,4,881105462
105,313,5,889214193
107,268,4,891264387
75,114,4,884051893
102,38,2,888801622
18,94,3,880131676
110,231,1,886988664
102,332,3,883277920
104,290,4,888465739
138,133,4,879024043
119,276,2,874775262
95,205,3,888954412
129,302,4,883243934
26,24,3,891377540
91,182,4,891439439
195,326,3,887439400
6,47,3,883600943
198,56,5,884207392
43,86,4,883955020
1,270,5,888732827
1,133,4,876892818
106,216,5,881452998
90,26,4,891385842
13,321,2,882140740
144,244,3,888104588
42,175,2,881107687
144,144,4,888105254
159,72,3,884026946
64,191,4,889740740
193,237,4,889124327
116,191,4,876453961
62,91,4,879375196
190,15,4,891033697
181,358,2,878961709
97,183,5,884238911
83,249,2,887664680
183,176,3,891466266
70,83,4,884065895
197,56,1,891409799
96,181,5,884403687
3,288,2,889237026
32,313,4,883709840
116,203,5,876453915
73,272,4,888792247
107,313,2,891264266
15,118,1,879456381
44,24,3,878346575
146,328,3,891458079
77,215,2,884752757
183,210,3,891465869
8,229,5,879362356
120,121,4,889490290
26,302,5,891386368
58,171,5,884663379
58,172,5,884305241
118,56,5,875385198
199,93,4,883782825
102,53,2,888801577
24,69,5,875323051
106,280,2,883876680
7,140,5,891353124
64,218,1,889739517
43,217,2,883955930
53,118,4,879443253
151,275,5,879524443
16,11,5,877718755
8,228,5,879362286
188,5,4,875074266
8,195,5,879362287
85,27,4,879827488
133,313,3,890588524
60,59,5,883326155
64,182,4,889738030
123,286,5,879809053
183,226,3,891466350
129,311,3,883244059
43,347,3,888177393
102,29,1,888802677
109,64,2,880572560
124,28,3,890287068
158,194,5,880134913
159,319,1,880485290
141,313,5,884584271
174,323,1,886434241
91,98,5,891439130
158,399,3,880134595
7,100,5,891351082
23,82,3,874787449
97,197,3,884239655
118,135,5,875384591
178,97,5,882827020
169,331,5,891268491
2,305,3,888550065
25,143,3,885852529
43,3,2,884029543
152,275,4,880148664
22,202,5,878886480
15,15,4,879455939
87,144,4,879875734
151,238,5,879542286
130,98,5,875216507
109,77,4,880578388
119,22,4,874781698
99,125,4,885678840
177,200,4,880130951
198,276,3,884205317
134,328,4,891732335
75,304,2,884051610
41,318,4,890687353
145,54,5,888398669
110,230,3,886988750
56,232,4,892676339
141,118,5,884585274
16,200,5,877722736
70,161,3,884067638
100,286,3,891375629
152,161,5,882476363
160,202,4,876862077
57,24,3,883697459
130,159,4,875802211
54,291,1,891898613
70,313,4,884063469
114,318,3,881259495
18,166,4,880129595
64,179,5,889739460
198,121,3,884206330
1,239,4,878542845
85,153,3,879453658
90,306,4,891382267
145,257,5,875270932
3,355,3,889237247
38,188,2,892431953
27,148,3,891543129
103,250,4,880415918
97,96,5,884239712
194,50,3,879521396
13,95,5,882140104
65,63,2,879217913
82,99,4,878769949
102,194,3,888803537
109,70,4,880578038
7,27,4,891352692
21,301,4,874951054
90,170,5,891383561
36,358,5,882157581
15,302,4,879455049
5,399,3,875635947
71,197,5,885016990
38,105,3,892434217
200,179,4,884129029
59,52,4,888205615
184,82,3,889909934
119,300,5,874774286
28,323,3,882826593
83,191,4,880308038
83,121,4,880306951
144,87,5,888105548
92,64,4,875653519
184,20,4,889907771
141,127,2,884584735
7,77,5,891353325
130,31,4,875801801
194,9,4,879535704
34,294,1,888602808
200,89,5,884128788
50,324,5,877052008
88,300,3,891037466
151,378,4,879528520
18,132,5,880132437
180,153,1,877126182
153,265,4,881371032
183,181,2,891463937
49,80,1,888069117
42,161,4,881108229
103,255,5,880416423
72,118,3,880036346
25,195,4,885852008
22,216,4,878886682
43,317,2,883955319
110,325,3,886987561
127,62,5,884364950
128,218,3,879969244
13,92,3,882397271
59,194,3,888204841
94,97,4,891721317
11,24,3,891904016
95,94,5,880573288
73,289,2,888792410
64,183,5,889737914
2,14,4,888551853
13,292,5,882140867
152,15,5,880148843
168,294,4,884286862
5,168,3,875636691
96,216,4,884403095
64,203,4,889737851
137,243,4,881432790
12,195,4,879959670
82,211,4,878769815
102,235,3,892993605
1,194,4,876892743
7,391,3,892132943
109,239,4,880578632
163,272,4,891219977
90,19,3,891384020
59,176,5,888205574
60,95,4,883327799
200,195,5,884128822
15,280,3,879456167
64,269,5,879365313
82,81,3,878770059
94,183,5,891720921
93,1,5,888705321
181,360,1,878962005
94,41,3,891723355
64,195,5,889737914
200,54,4,884129920
200,98,5,884128933
28,200,2,881961671
95,179,3,880570909
12,202,4,879959514
126,311,4,887855173
45,50,5,881007272
145,379,3,875272299
53,96,4,879442514
42,219,1,881109324
89,137,1,879441335
125,41,2,892838510
98,322,3,880498586
90,18,3,891383687
56,376,3,892911420
189,24,4,893264248
185,276,4,883524475
94,392,3,891722646
185,111,4,883524529
101,255,4,877137015
99,358,2,885678520
21,261,1,874951006
130,79,5,875217392
67,24,4,875379729
125,109,3,892838288
59,149,4,888203313
194,230,1,879535548
164,370,5,889402443
178,298,2,882823905
144,258,4,888103371
195,152,3,890589490
94,125,1,891721851
7,56,5,891351432
178,92,3,882827803
158,129,5,880132383
57,249,5,883697704
95,282,4,880573506
194,182,3,879521475
5,50,4,875635758
115,96,3,881172117
24,176,5,875323595
36,289,2,882157356
95,356,4,880571117
135,234,4,879857797
82,28,3,878769815
49,13,3,888068816
178,249,3,884836855
95,63,3,880572218
60,153,3,883326733
184,25,4,889908068
30,304,4,875988548
112,323,3,884992651
187,214,4,879465632
36,333,4,882157227
141,279,1,884584817
197,39,2,891409982
154,191,4,879138832
119,11,5,874781198
128,245,2,879966524
44,71,3,878347633
109,71,4,880578066
174,111,5,886433898
41,175,5,890687526
62,238,5,879373568
52,237,4,882922227
151,31,3,879524713
94,83,4,885873653
58,175,5,884663324
62,174,4,879374916
44,231,2,878347915
144,333,3,888103371
60,229,4,883327472
128,82,5,879968185
186,121,2,879023074
130,237,5,874953621
90,285,5,891383687
187,65,5,879465507
198,208,3,884208571
152,354,3,890322242
13,79,3,882139746
69,245,1,882027284
104,316,4,888442461
44,69,4,878347711
81,150,3,876533619
193,1,4,890859954
187,197,4,879465597
82,283,2,884714164
108,127,4,879879720
10,274,4,877889333
198,298,1,884204993
72,9,5,880035636
7,62,3,891354499
12,242,5,879960826
59,135,5,888204758
55,118,5,878176134
37,147,3,880915749
58,189,3,884304790
73,64,5,888625042
81,121,4,876533586
98,88,3,880499087
130,313,5,884623736
184,285,5,889907771
136,318,5,882848820
18,213,5,880131201
57,318,5,883698580
151,154,4,879524642
176,325,3,886047375
178,280,4,882824592
104,181,5,888465972
145,356,4,875272299
121,313,5,891390013
117,173,5,881011697
178,265,5,882826394
69,273,3,882072803
13,339,3,882140718
7,29,3,891353828
50,276,2,877052400
32,271,3,883709953
70,393,4,884068497
144,288,2,888103509
151,131,5,879525075
26,14,3,891371505
42,202,5,881107687
157,289,4,886889876
103,257,3,880415892
188,157,3,875072674
109,373,5,880583241
45,13,5,881012356
141,298,5,884584790
56,117,5,892679439
110,41,4,886989399
25,265,4,885853415
184,97,2,889908539
135,230,3,879857843
181,291,3,878962997
184,215,4,889909812
10,333,4,877886359
97,205,2,884238817
85,134,5,879454004
65,28,4,879216734
70,168,4,884065423
200,325,5,876041719
137,260,3,881432735
132,12,4,891278867
174,100,5,886433788
95,275,3,879192819
116,310,4,886309549
59,11,5,888205744
13,110,3,882141130
84,25,3,883452462
189,136,4,893265535
9,294,4,886959453
69,246,5,882072827
70,183,4,884149894
21,281,2,874951416
119,25,5,886177013
84,317,3,883453587
7,380,4,891354053
56,191,4,892678526
3,320,5,889237482
90,174,5,891383866
43,172,4,883955135
160,201,5,876858346
141,261,1,886447904
33,294,3,891964166
90,317,4,891383626
119,226,3,887038665
194,118,3,879539229
96,238,4,884403250
64,237,4,889740310
109,122,2,880583493
189,97,4,893277579
2,287,3,888551235
44,313,4,883612268
92,7,4,876175754
96,190,4,884402978
14,238,5,879119579
38,356,2,892430309
10,33,4,877893020
161,22,2,891171282
10,245,4,877886281
48,183,5,879434608
141,333,5,887424639
157,269,4,886889876
181,290,2,878963168
102,204,4,888803487
94,49,4,891722174
87,111,4,879876611
194,28,5,879522324
12,168,4,879959513
16,109,4,877719333
99,345,3,885678696
20,210,4,879669065
85,193,3,879454189
102,211,3,892993190
113,116,3,875076246
15,243,1,879455362
197,22,5,891409839
7,258,4,892135277
75,294,3,884049758
182,126,5,885613153
99,201,3,885680348
85,99,5,880838306
85,14,4,879452638
56,88,1,892683895
22,184,5,878887869
138,194,5,879024184
146,301,2,891457905
92,204,4,875653913
59,181,5,888204877
8,174,5,879362183
144,117,4,888103969
125,399,3,892838509
24,8,5,875323002
59,174,5,888204553
128,26,4,879969032
70,95,4,884065501
132,127,4,891278937
10,174,4,877886661
57,126,3,883697293
104,333,2,888442305
120,117,3,889490979
69,181,5,882072778
13,68,3,882397741
85,182,4,893110061
161,50,2,891170972
95,210,5,879196566
184,66,4,889910013
10,129,4,877891966
124,154,5,890287645
189,238,5,893265683
197,230,4,891409893
87,172,5,879875737
7,178,4,891350932
96,98,5,884403214
111,344,2,891680243
186,303,3,891717938
54,1,4,880931595
79,268,5,891271792
186,332,4,891719775
85,191,4,879455021
130,181,5,874953621
16,237,5,877719504
184,399,3,889910159
75,1,4,884050018
8,82,5,879362356
116,258,4,876451911
113,50,5,875076416
38,395,3,892434164
94,204,4,891721317
79,319,4,891271278
15,310,4,879455049
115,56,5,881171409
13,170,5,882139774
75,196,4,884051948
94,143,4,891722609
181,118,2,878962955
70,132,4,884067281
122,269,5,879269963
23,7,4,874784385
58,70,4,890321652
92,78,3,876175191
38,247,5,892429460
178,11,5,882826162
99,121,3,885679261
116,297,3,890633075
79,116,5,891271676
60,160,4,883326525
5,162,1,875721572
62,283,4,879372598
24,11,5,875323100
38,313,5,892428216
43,280,3,883955806
178,354,4,892239771
60,212,5,883327087
11,238,3,891905032
15,257,4,879455821
1,256,4,889751712
114,176,5,881260203
5,95,4,875721168
152,274,5,880149166
157,117,5,886890296
58,209,5,884305019
110,340,3,886987183
130,227,3,875801868
101,117,4,877136067
62,222,5,879372480
68,111,3,876974276
114,180,3,881309718
126,344,4,887853735
90,356,4,891385752
151,198,4,879524472
145,17,3,875272132
131,242,5,883681723
15,323,1,879455311
158,250,4,880132356
85,291,3,882994658
23,386,4,874789001
75,111,4,884050502
25,186,4,885852569
77,209,4,884752562
85,310,3,880838201
60,168,5,883326837
198,6,2,884206270
63,224,4,875747635
11,290,3,891903877
76,77,2,882607017
22,211,3,878886518
10,178,5,877888677
41,216,3,890687571
28,195,4,881957250
10,11,4,877888677
92,182,4,875653836
194,225,3,879543589
95,72,2,880571389
194,86,3,879520991
94,53,4,891721378
158,123,3,880132488
125,372,1,879454892
10,182,5,877888876
87,181,5,879876194
13,1,3,882140487
78,327,1,879633495
144,271,2,888103632
193,354,3,889123158
144,280,1,888104625
194,22,5,879521474
35,358,1,875459073
24,41,5,875323594
58,116,5,884304409
159,96,4,884360539
115,273,4,881169984
121,127,5,891388333
115,177,5,881172117
121,250,2,891388676
6,203,3,883602864
71,357,5,885016495
109,177,4,880578358
109,12,4,880577542
92,230,3,875656055
28,56,5,881957479
15,282,3,879456204
62,44,3,879374142
110,196,4,886987978
52,13,5,882922485
147,270,3,885594204
149,337,2,883512968
34,292,5,888602742
66,50,5,883601236
48,185,4,879434819
152,49,5,882477402
49,42,4,888068791
124,144,4,890287645
160,282,4,876768025
41,195,4,890687042
72,220,3,880035786
187,216,5,879465394
18,42,3,880130713
22,94,3,878887277
74,258,4,888333194
189,246,4,893264048
10,134,5,877889131
56,11,4,892676376
138,15,4,879023389
200,358,5,884127221
52,151,5,882922249
30,172,4,875060742
1,220,3,875241390
99,22,5,885679596
189,313,2,893263960
10,137,4,877889186
59,168,5,888204641
76,137,5,875498777
118,320,5,875385386
7,286,4,891350703
99,300,4,885678397
69,236,4,882072827
121,100,4,891388035
195,198,3,884420000
54,295,3,880936905
144,319,3,888103509
62,83,5,879375000
194,8,3,879521719
118,55,5,875385099
176,328,4,886047375
29,300,3,882820897
144,1,4,888104063
1,93,5,875071484
92,120,2,875642089
56,173,4,892737191
84,95,4,883453642
13,222,3,882140285
87,281,4,879876074
70,208,4,884149431
104,13,3,888465634
56,111,2,892683877
95,25,3,879192597
7,47,5,891352692
94,22,4,885872758
118,396,5,875385335
89,321,4,879441049
6,259,1,883268375
186,98,5,891719859
18,177,3,880131297
119,168,5,874781351
60,12,4,883326463
173,302,5,877556626
60,166,4,883326593
18,198,3,880130613
125,105,3,892839021
140,302,4,879013617
49,90,1,888069194
192,108,4,881368339
130,100,3,874953558
190,313,5,891033606
92,265,4,875657620
1,8,1,875072484
198,98,4,884207611
73,382,4,888626496
56,78,3,892910544
38,259,3,892428754
29,286,5,882820663
72,194,4,880037793
2,291,3,888551647
84,300,4,883449419
43,79,4,875981335
188,100,4,875074127
62,195,5,879373960
189,13,4,893264220
183,356,3,891466447
44,121,4,878346946
1,205,3,878542909
109,164,5,880578066
49,96,1,888069512
166,286,1,886397562
188,97,5,875071891
151,204,4,879524641
22,175,4,878886682
171,315,4,891034835
181,100,3,878962816
59,61,4,888204597
136,204,4,882848866
117,210,4,881012293
194,73,3,879527145
23,203,4,874786746
152,364,4,884019146
164,100,5,889401998
95,200,2,888954552
130,215,5,875802035
158,92,4,880134407
1,234,4,876892355
116,358,2,876452094
16,234,5,877720185
57,109,4,883697293
131,293,3,883681442
85,229,3,882813248
141,292,1,884584906
181,282,4,878962816
13,13,5,882141617
116,252,2,876453376
161,132,1,891171458
109,125,5,880564534
95,89,3,879196353
3,258,2,889237026
84,203,3,883453587
59,234,5,888204928
156,187,5,888185778
94,80,2,891723525
157,313,5,886889616
1,105,2,875240739
84,117,4,883450553
139,297,5,879538275
1,147,3,875240993
62,98,4,879373543
115,23,5,881171348
197,245,4,891409352
125,181,5,879454139
95,77,4,880571746
200,68,5,884129729
151,215,3,879524420
71,248,3,877319446
83,25,2,883867729
130,250,3,876250833
72,228,1,880037204
24,173,5,875323474
137,1,3,881433048
151,26,3,879542252
87,127,4,879876194
85,143,4,879456247
83,111,3,884647519
142,176,5,888640455
168,325,1,884287073
1,99,3,875072547
28,227,4,881961393
77,127,2,884732927
195,143,5,875771441
72,241,4,880037242
5,395,2,879198898
113,237,3,875076246
104,111,1,888465675
61,300,5,891206407
64,196,4,889737992
1,1,5,874965758
18,98,5,880129527
42,237,4,881105882
92,5,4,875654432
148,151,4,877400124
16,385,5,877727192
181,307,1,878962006
151,132,5,879524669
94,391,3,891723644
14,210,5,879119739
177,135,5,880130712
93,283,4,888705146
100,349,3,891375629
20,174,4,879669087
199,100,3,883782807
193,23,4,889126609
24,289,3,875245985
91,127,5,891439018
64,144,3,889737771
73,179,5,888626041
184,203,3,889908571
157,286,5,874813268
181,117,2,878962918
91,210,5,891439208
145,294,4,875269871
57,284,3,883697158
138,12,5,879024232
200,63,4,884130415
126,340,5,887854982
72,77,4,880036945
189,207,5,893266161
110,258,4,886987183
194,76,2,879549503
15,248,1,879455871
6,137,5,883599327
198,191,4,884208682
41,188,4,890687571
64,121,2,889739678
18,283,5,880130551
95,188,3,879196354
197,228,4,891409894
3,339,3,889237141
7,64,5,891350756
145,134,4,882181695
88,319,3,891037708
194,13,4,879539410
144,8,4,888105612
57,181,5,883697352
92,370,1,875644796
196,287,3,881251884
178,56,4,882825767
39,270,4,891400609
95,153,5,879197022
77,246,5,884732808
177,217,3,880131230
180,201,2,877127189
187,168,5,879465273
49,50,1,888067691
137,210,5,881433654
69,98,5,882145375
178,9,2,882823758
92,195,5,875652981
197,265,5,891409893
26,118,3,891385691
31,319,4,881547788
90,20,4,891384357
13,138,1,882399218
30,174,5,885941156
92,237,4,875640318
15,235,1,879456424
157,340,5,886889616
71,181,3,877319414
170,259,3,886623680
144,61,3,888106182
22,24,5,878888026
23,224,5,874784638
11,357,5,891904241
13,117,3,882398138
150,288,4,878746174
161,257,3,891172174
131,127,4,883681418
104,294,3,888442404
177,173,4,880130667
145,282,5,875270570
69,307,2,882027204
77,15,2,884732873
13,311,3,881514726
88,313,3,891037201
75,13,5,884050102
70,230,4,884064269
13,12,5,881515011
92,271,2,880149111
54,181,5,880931358
8,273,3,879362287
102,187,3,888801232
144,4,4,888105873
49,71,3,888067096
178,87,4,885784558
52,111,4,882922357
48,209,5,879434954
10,205,5,877888812
178,200,3,882826983
186,56,3,879023460
23,151,3,874784668
189,7,3,893264300
197,373,1,891410124
178,226,4,882826187
188,64,5,875071891
81,283,4,876533504
15,181,5,879455710
36,288,4,882157227
33,260,4,891964306
101,147,4,877136506
118,171,5,875384825
6,367,2,883602690
154,174,5,879138657
25,116,4,885853335
16,12,5,877718168
7,157,5,891352059
28,286,3,881955018
6,64,4,883600597
24,237,4,875323002
105,340,3,889214245
111,303,3,891680028
190,245,4,891033487
97,175,5,884239616
158,53,1,880134781
48,191,5,879434954
60,73,4,883326995
13,233,4,882397650
194,159,3,879552401
124,168,5,890287645
158,221,2,880132421
109,156,5,880573084
156,83,3,888185677
94,209,5,886008301
158,111,4,880134261
98,25,5,880499111
94,200,4,891721414
87,50,5,879876194
95,198,5,880570823
82,3,2,878768765
52,19,5,882922407
194,134,2,879521719
21,244,4,874951349
174,278,5,886433833
60,30,5,883325944
106,25,4,881451016
183,375,2,891467545
59,211,5,888206048
43,9,4,875975656
124,174,3,890287317
184,175,3,889908985
59,226,4,888206362
160,293,5,876767572
83,196,5,880307996
80,260,1,883605215
115,174,5,881171137
105,327,4,889214406
119,301,4,886176779
92,222,4,886440557
95,141,4,888954631
181,19,1,878962392
196,116,3,881251753
130,11,5,875216545
81,42,4,876534704
19,211,4,885412840
174,139,3,886515591
181,129,2,878962279
37,118,2,880915633
136,237,4,882693597
159,126,5,880557038
107,323,1,891264566
177,64,4,880130736
97,191,5,884239472
195,93,3,891762536
92,171,4,875652981
54,288,4,880928957
95,208,4,879198353
6,174,4,883600985
130,118,4,874953895
85,79,3,879453845
180,367,1,877127486
83,274,4,880306810
72,174,5,880037702
173,306,5,877556626
96,182,4,884402791
95,121,4,879194114
48,98,5,879434954
91,50,5,891439386
162,208,3,877636746
5,172,5,875636130
70,231,3,884064862
175,12,4,877108146
167,8,5,892738237
181,18,1,878962623
