"Product_ID";"Product_Name";"Supplier_ID";"Product_Level";"Product_Ref_ID"
220200100131,00;"Big Guy Men's Jumpman Swift";1303,00;1,00;220200100000,00
220200100132,00;"Big Guy Men's Klickitat Mid Shoes";1303,00;1,00;220200100000,00
220200100133,00;"Big Guy Men's Lvd-Street Shoes";1303,00;1,00;220200100000,00
220200100134,00;"Big Guy Men's Maniacal Shoes";1303,00;1,00;220200100000,00
220200100135,00;"Big Guy Men's Mercurial Fg-Football Boots";1303,00;1,00;220200100000,00
220200100136,00;"Big Guy Men's Mercurial Soccer";1303,00;1,00;220200100000,00
220200100137,00;"Big Guy Men's Multicourt Ii Shoes";1303,00;1,00;220200100000,00
220200100138,00;"Big Guy Men's Santos I.C.Indoor Shoes";1303,00;1,00;220200100000,00
220200100139,00;"Big Guy Men's Payoff Trainer Shoes";1303,00;1,00;220200100000,00
220200100140,00;"Big Guy Men's Rufus Shoes";1303,00;1,00;220200100000,00
220200100141,00;"Big Guy Men's Secondset Tennis Shoes";1303,00;1,00;220200100000,00
220200100142,00;"Big Guy Men's Span Triax Shoes";1303,00;1,00;220200100000,00
220200100143,00;"Big Guy Men's Speedy Flight Plus Shoes";1303,00;1,00;220200100000,00
220200100144,00;"Big Guy Men's Strap Runner Shoes";1303,00;1,00;220200100000,00
220200100145,00;"Big Guy Men's Structure Triax Shoes";1303,00;1,00;220200100000,00
220200100146,00;"Big Guy Men's Tennis Classic Shoes";1303,00;1,00;220200100000,00
220200100147,00;"Big Guy Men's Terra Humara Shoes";1303,00;1,00;220200100000,00
220200100148,00;"Big Guy Men's Tiempo Pro F.G. Soccer Shoes";1303,00;1,00;220200100000,00
220200100149,00;"Big Guy Men's Ultraccel 2 F.G. Soccer Shoes";1303,00;1,00;220200100000,00
220200100150,00;"Big Guy  Men's Ultraccel R9 F.G Rbr Soccer Sh";1303,00;1,00;220200100000,00
220200100151,00;"Big Guy Men's Ultraccel R9 F.G.Rbr Shoes";1303,00;1,00;220200100000,00
220200100152,00;"Big Guy Men's Ultraccel R9 Tf Shoes";1303,00;1,00;220200100000,00
220200100153,00;"Big Guy Men's Understudy Cross Train. Shoes";1303,00;1,00;220200100000,00
220200100154,00;"Big Guy Men's Waffle Trainer-Street Shoes";1303,00;1,00;220200100000,00
220200100155,00;"Big Guy Men's Zoom Explorage Shoes";1303,00;1,00;220200100000,00
220200100156,00;"Big Guy Men'sAir Duration Shoes";1303,00;1,00;220200100000,00
220200100157,00;"Big Guy Men'sAir Force Authority Shoes";1303,00;1,00;220200100000,00
220200100158,00;"Delicate Distance Shoes";1303,00;1,00;220200100000,00
220200100159,00;"Delicate Spin Control";1303,00;1,00;220200100000,00
220200100160,00;"Eclipse Mens Off Court Tennis Shoes";1303,00;1,00;220200100000,00
220200100161,00;"Eclipse Women's Off Court Canvas Shoes";1303,00;1,00;220200100000,00
220200100162,00;"Hi Flex Skates";1303,00;1,00;220200100000,00
220200100163,00;"Neil Team Basket";1303,00;1,00;220200100000,00
220200100164,00;"Pro Golf Headcover Set";1303,00;1,00;220200100000,00
220200100165,00;"Sire Air Max-Running Shoes";1303,00;1,00;220200100000,00
220200100166,00;"Sire Air Tailwind 1v Running Shoes";1303,00;1,00;220200100000,00
220200100167,00;"Sire Trainer-X-Train";1303,00;1,00;220200100000,00
220200100168,00;"Woman's Air Tuned";1303,00;1,00;220200100000,00
220200100169,00;"Woman's Air Align";1303,00;1,00;220200100000,00
220200100170,00;"Woman's Air Althea Triax";1303,00;1,00;220200100000,00
220200100171,00;"Woman's Air Amend Mid";1303,00;1,00;220200100000,00
220200100172,00;"Woman's Air Aragon";1303,00;1,00;220200100000,00
220200100173,00;"Woman's Air Athena Triax-Running Shoes";1303,00;1,00;220200100000,00
220200100174,00;"Woman's Air Biscayne";1303,00;1,00;220200100000,00
220200100175,00;"Woman's Air Brazen";1303,00;1,00;220200100000,00
220200100176,00;"Woman's Air Catena";1303,00;1,00;220200100000,00
220200100177,00;"Woman's Air Converge Max";1303,00;1,00;220200100000,00
220200100178,00;"Woman's Air Converge Triax";1303,00;1,00;220200100000,00
220200100179,00;"Woman's Air Converge Triax X";1303,00;1,00;220200100000,00
220200100180,00;"Woman's Air Converge Triax(Plus)";1303,00;1,00;220200100000,00
220200100181,00;"Woman's Air Court Motion";1303,00;1,00;220200100000,00
220200100182,00;"Woman's Air Define Mid Gym";1303,00;1,00;220200100000,00
220200100183,00;"Woman's Air Deschutz V";1303,00;1,00;220200100000,00
220200100184,00;"Woman's Air Deschutz";1303,00;1,00;220200100000,00
220200100185,00;"Woman's Air Escape";1303,00;1,00;220200100000,00
220200100186,00;"Woman's Air Flatbush";1303,00;1,00;220200100000,00
220200100187,00;"Woman's Air Flyer Plus";1303,00;1,00;220200100000,00
220200100188,00;"Woman's Air Focused Mid";1303,00;1,00;220200100000,00
220200100189,00;"Woman's Air Humara";1303,00;1,00;220200100000,00
220200100190,00;"Woman's Air Imara";1303,00;1,00;220200100000,00
220200100191,00;"Woman's Air Immense";1303,00;1,00;220200100000,00
220200100192,00;"Woman's Air Immense Fitness";1303,00;1,00;220200100000,00
220200100193,00;"Woman's Air Immense Mid";1303,00;1,00;220200100000,00
220200100194,00;"Woman's Air Masai";1303,00;1,00;220200100000,00
220200100195,00;"Woman's Air Max";1303,00;1,00;220200100000,00
220200100196,00;"Woman's Air Mickey Rampant-Aerobic Shoes";1303,00;1,00;220200100000,00
220200100197,00;"Woman's Air Mickey Tailwind";1303,00;1,00;220200100000,00
220200100198,00;"Woman's Air Mickey Wilma";1303,00;1,00;220200100000,00
220200100199,00;"Woman's Air One Eighty Nb";1303,00;1,00;220200100000,00
220200100200,00;"Woman's Air Osaka Suede";1303,00;1,00;220200100000,00
220200100201,00;"Woman's Air Rapidup";1303,00;1,00;220200100000,00
220200100202,00;"Woman's Air Rasp Suede";1303,00;1,00;220200100000,00
220200100203,00;"Woman's Air Reckoning";1303,00;1,00;220200100000,00
220200100204,00;"Woman's Air Reckoning Tennis";1303,00;1,00;220200100000,00
220200100205,00;"Woman's Air Reckoning-Tennis Shoes";1303,00;1,00;220200100000,00
220200100206,00;"Woman's Air Repeater Mid";1303,00;1,00;220200100000,00
220200100207,00;"Woman's Air Shatter Mid";1303,00;1,00;220200100000,00
220200100208,00;"Woman's Air Shatter Mid LI";1303,00;1,00;220200100000,00
220200100209,00;"Woman's Air Shatter Mid-Aerobic Shoes";1303,00;1,00;220200100000,00
220200100210,00;"Woman's Air Skylon Triax";1303,00;1,00;220200100000,00
220200100211,00;"Woman's Air Stormy";1303,00;1,00;220200100000,00
220200100212,00;"Woman's Air Structure Triax";1303,00;1,00;220200100000,00
220200100213,00;"Woman's Air Tailwind";1303,00;1,00;220200100000,00
220200100214,00;"Woman's Air Tailwind Leather";1303,00;1,00;220200100000,00
220200100215,00;"Woman's Air Tailwind Lv-Running Shoes";1303,00;1,00;220200100000,00
220200100216,00;"Woman's Air Terra Humara";1303,00;1,00;220200100000,00
220200100217,00;"Woman's Air Terra Rise";1303,00;1,00;220200100000,00
220200100218,00;"Woman's Air Terra Sebec";1303,00;1,00;220200100000,00
220200100219,00;"Woman's Air Terra Triax";1303,00;1,00;220200100000,00
220200100220,00;"Woman's Air Terra Wild";1303,00;1,00;220200100000,00
220200100221,00;"Woman's Air Tuned Appeal";1303,00;1,00;220200100000,00
220200100222,00;"Woman's Air Tuned Percision";1303,00;1,00;220200100000,00
220200100223,00;"Woman's Air Tuned Precision";1303,00;1,00;220200100000,00
220200100224,00;"Woman's Air Tuned Sovereign";1303,00;1,00;220200100000,00
220200100225,00;"Woman's Air Turbulence";1303,00;1,00;220200100000,00
220200100226,00;"Woman's Air Zoom Drive";1303,00;1,00;220200100000,00
220200100227,00;"Woman's Air Zoom Flex-E Perf.Skates";1303,00;1,00;220200100000,00
220200100228,00;"Woman's Air Zoom Seismic";1303,00;1,00;220200100000,00
220200100229,00;"Woman's Air Zoom Sterling";1303,00;1,00;220200100000,00
220200100230,00;"Woman's Air Zoom Vivacity";1303,00;1,00;220200100000,00
220200100231,00;"Woman's Canvas Gts Lite";1303,00;1,00;220200100000,00
220200100232,00;"Woman's Canvas Gts Lite Off Court Tennis";1303,00;1,00;220200100000,00
220200100233,00;"Woman's Cortez Leather L";1303,00;1,00;220200100000,00
220200100234,00;"Woman's Cortez Leather";1303,00;1,00;220200100000,00
220200100235,00;"Woman's Cortez Nubuck-Street Shoes";1303,00;1,00;220200100000,00
220200100236,00;"Woman's Cortez Pgs";1303,00;1,00;220200100000,00
220200100237,00;"Woman's Crested Butte";1303,00;1,00;220200100000,00
220200100238,00;"Woman's Goflex-E Perf.Skates";1303,00;1,00;220200100000,00
220200100239,00;"Woman's Golden Shoes";1303,00;1,00;220200100000,00
220200100240,00;"Woman's Gts Lite Canvas";1303,00;1,00;220200100000,00
220200100241,00;"Woman's Hermosa Canvas";1303,00;1,00;220200100000,00
220200100242,00;"Woman's Immense Shoes";1303,00;1,00;220200100000,00
220200100243,00;"Woman's Mista Plus Tennis";1303,00;1,00;220200100000,00
220200100244,00;"Woman's Multicourt";1303,00;1,00;220200100000,00
220200100245,00;"Woman's Pliant Mid Fitness";1303,00;1,00;220200100000,00
220200100246,00;"Woman's Rising Cross Training";1303,00;1,00;220200100000,00
220200100247,00;"Woman's Strap Runner";1303,00;1,00;220200100000,00
220200100248,00;"Woman's Trainer Lite-X-Train";1303,00;1,00;220200100000,00
220200200000,00;"Shoes";;2,00;220200000000,00
220200200001,00;"Men's Nubuck-Retro Running Shoes Roadstar";109,00;1,00;220200200000,00
220200200002,00;"Men's Nubuck-Retro Running Shoes Roadster";109,00;1,00;220200200000,00
220200200003,00;"Star Women's Sandal";109,00;1,00;220200200000,00
220200200004,00;"Allinall Star 2000 Women's Canvas Shoes";109,00;1,00;220200200000,00
220200200005,00;"Allinall Star Men's Canvas Shoes";109,00;1,00;220200200000,00
220200200006,00;"Anthony Bork Trainers";4646,00;1,00;220200200000,00
220200200007,00;"Berry Men's Street Shoes";109,00;1,00;220200200000,00
220200200008,00;"Berry Women's Shoes";109,00;1,00;220200200000,00
220200200009,00;"Cruise 1984 Men's Street Shoes";109,00;1,00;220200200000,00
220200200010,00;"Cruise Men's Road Chunk Street Shoes";109,00;1,00;220200200000,00
220200200011,00;"Cruise Platypus Men's Street Shoes";109,00;1,00;220200200000,00
220200200012,00;"Cruise Women's Road Rash Suede Street";109,00;1,00;220200200000,00
220200200013,00;"Cruise Women's Roadstar Leather Street Shoes";109,00;1,00;220200200000,00
220200200014,00;"Dubby Low Men's Street Shoes";109,00;1,00;220200200000,00
220200200015,00;"Dubby Low Men's Street Shoes Large";109,00;1,00;220200200000,00
220200200016,00;"Hiker 5 Gtx Men's Trekking Boots";13198,00;1,00;220200200000,00
220200200017,00;"Hiker 5 Gtx Women's Trekking Boots";13198,00;1,00;220200200000,00
220200200018,00;"Lulu Men's Street Shoes";109,00;1,00;220200200000,00
220200200019,00;"Mountain Adventura 7 Women's Hiking Boots";13198,00;1,00;220200200000,00
220200200020,00;"Mountain Adventure 7 Men's Hiking Boots";13198,00;1,00;220200200000,00
220200200021,00;"Pro Fit  Gel Ds Trainer Iv Men's Running Shoe";1747,00;1,00;220200200000,00
220200200022,00;"Pro Fit Gel Ds Trainer Women's Running Shoes";1747,00;1,00;220200200000,00
220200200023,00;"Pro Fit Gel Gt 2030 Men's Running Shoes";1747,00;1,00;220200200000,00
220200200024,00;"Pro Fit Gel Gt 2030 Women's Running Shoes";1747,00;1,00;220200200000,00
220200200025,00;"Profi Crosswinds 23 Sandal";2995,00;1,00;220200200000,00
220200200026,00;"Profi Crosswinds 24 Sandal";2995,00;1,00;220200200000,00
220200200027,00;"Salida Low Men's Outdoor Shoes";13198,00;1,00;220200200000,00
220200200028,00;"Salida Low Women's Outdoor Shoes";13198,00;1,00;220200200000,00
220200200029,00;"Smasher B/Shb-570 Badminton Shoes";1280,00;1,00;220200200000,00
220200200030,00;"Soft 1040 Men's Running Shoes";1747,00;1,00;220200200000,00
220200200031,00;"Soft 1040 Women's Running Shoes";1747,00;1,00;220200200000,00
220200200032,00;"Soft 140 Men's Running Shoes";1747,00;1,00;220200200000,00
220200200033,00;"Soft 140 W Women's Running Shoes";1747,00;1,00;220200200000,00
220200200034,00;"Soft Alta Plus Men's Indoor Shoes";1747,00;1,00;220200200000,00
220200200035,00;"Soft Alta Plus Women's Indoor Shoes";1747,00;1,00;220200200000,00
220200200036,00;"Soft Astro Men's Running Shoes";1747,00;1,00;220200200000,00
220200200037,00;"Soft Astro Women's Running Shoes";1747,00;1,00;220200200000,00
220200200038,00;"Soft Court Women's Indoor Shoes";1747,00;1,00;220200200000,00
220200200039,00;"Soft Cumulus Men's Running Shoes";1747,00;1,00;220200200000,00
220200200040,00;"Soft Cumulus Women's Running Shoes";1747,00;1,00;220200200000,00
220200200041,00;"Soft Ds Trainer Men's Running Shoes";1747,00;1,00;220200200000,00
220200200042,00;"Soft Ds Trainer Women's Running Shoes";1747,00;1,00;220200200000,00
220200200043,00;"Soft Gel Court Men's Indoor Shoes";1747,00;1,00;220200200000,00
220200200044,00;"Soft Gt 2040 Men's Running Shoes";1747,00;1,00;220200200000,00
220200200045,00;"Soft Gt 2040 Women's Running Shoes";1747,00;1,00;220200200000,00
220200200046,00;"Soft Gt 2050 Men's Running Shoes";1747,00;1,00;220200200000,00
220200200047,00;"Soft Gt 2050 Women's Running Shoes";1747,00;1,00;220200200000,00
220200200048,00;"Soft Helix Men's Running Shoes";1747,00;1,00;220200200000,00
220200200049,00;"Soft Helix Women's Running Shoes";1747,00;1,00;220200200000,00
220200200050,00;"Soft Integral Men's Running Shoes";1747,00;1,00;220200200000,00
220200200051,00;"Soft Intergral Women's Running Shoes";1747,00;1,00;220200200000,00
220200200052,00;"Soft Kayano Men's Running Shoes VI";1747,00;1,00;220200200000,00
220200200053,00;"Soft Kayano Men's Running Shoes V";1747,00;1,00;220200200000,00
220200200054,00;"Soft Kayano Men's Running Shoes";1747,00;1,00;220200200000,00
220200200055,00;"Soft Kayano Women's Running Shoes";1747,00;1,00;220200200000,00
220200200056,00;"Soft Modesto Men's Indoor Shoes";1747,00;1,00;220200200000,00
220200200057,00;"Soft Modesto Women's Indoor Shoes";1747,00;1,00;220200200000,00
220200200058,00;"Soft Netblock Men's Indoor Shoes";1747,00;1,00;220200200000,00
220200200059,00;"Soft Nimbus Men's Running Shoes";1747,00;1,00;220200200000,00
220200200060,00;"Soft The Move Women's Running Shoes";1747,00;1,00;220200200000,00
220200200061,00;"Soft-wd Exult W Women's Running Shoes";1747,00;1,00;220200200000,00
220200200062,00;"Top C-Tech 6000 Tennis Shoes";755,00;1,00;220200200000,00
220200200063,00;"Top C-Tech Club 1000 Tennis Shoes";755,00;1,00;220200200000,00
220200200064,00;"Twain Fronterra 7 Gtx Men's Boots";13198,00;1,00;220200200000,00
220200200065,00;"Twain Fronterra 7 Gtx Women's Boots";13198,00;1,00;220200200000,00
220200200066,00;"Twain Inco Men's Street Shoes";13198,00;1,00;220200200000,00
220200200067,00;"Twain Inco Women's Street Shoes";13198,00;1,00;220200200000,00
220200200068,00;"Twain Men's Exentric Ii X-Hiking Shoes";13198,00;1,00;220200200000,00
220200200069,00;"Twain Men's Exit Ii Low X-Hiking Shoes";13198,00;1,00;220200200000,00
220200200070,00;"Twain Men's Exit Iii Mid Cd X-Hiking Shoes";13198,00;1,00;220200200000,00
220200200071,00;"Twain Men's Exit Low 2000 Street Shoes";13198,00;1,00;220200200000,00
220200200072,00;"Twain Men's Expresso X-Hiking Shoes";13198,00;1,00;220200200000,00
220200200073,00;"Twain Stf6 Gtx M Men's Trekking Boot";13198,00;1,00;220200200000,00
220200200074,00;"Twain Stf6 Gtx W Women's Outdoor Boots";13198,00;1,00;220200200000,00
220200200075,00;"Twain Stf7 Gtx M Men's Outdoor Boots";13198,00;1,00;220200200000,00
220200200076,00;"Twain Stf7 Women's Outdoor Boots";13198,00;1,00;220200200000,00
220200200077,00;"Twain Women's Exit Iii Mid Cd X-Hiking Shoes";13198,00;1,00;220200200000,00
220200200078,00;"Twain Women's Exit Low 2000 Street Shoes";13198,00;1,00;220200200000,00
220200200079,00;"Twain Women's Expresso X-Hiking Shoes";13198,00;1,00;220200200000,00
220200200080,00;"Ultra M1210 Men's Running Shoes";5503,00;1,00;220200200000,00
220200200081,00;"Ultra M878 Men's Running Shoes";5503,00;1,00;220200200000,00
220200200082,00;"Ultra W761 Sl2 Women's Running Shoes";5503,00;1,00;220200200000,00
220200200083,00;"Ultra W828 Sg Women's Running Shoes";5503,00;1,00;220200200000,00
220200200084,00;"Ultra W878 Gp Women's Running Shoes";5503,00;1,00;220200200000,00
220200200085,00;"Dundas Rubber Boot";4742,00;1,00;220200200000,00
220200300000,00;"Tracker Shoes";;2,00;220200000000,00
220200300001,00;"Bathing Sandal";2963,00;1,00;220200300000,00
220200300002,00;"Pytossage Bathing Sandal";2963,00;1,00;220200300000,00
220200300003,00;"Soccer Slide Bathing Sandal";2963,00;1,00;220200300000,00
220200300004,00;"Fg Football Boots";2963,00;1,00;220200300000,00
220200300005,00;"Liga Football Boot";2963,00;1,00;220200300000,00
220200300006,00;"Low Men's Shoes";2963,00;1,00;220200300000,00
220200300007,00;"Low Women's Aerobic Shoes";2963,00;1,00;220200300000,00
220200300008,00;"Men's Crosstraining Shoes";2963,00;1,00;220200300000,00
220200300009,00;"Men's Indoor Shoes Uproar";2963,00;1,00;220200300000,00
220200300010,00;"Men's Indoor Shoes Vendetta";2963,00;1,00;220200300000,00
220200300011,00;"Men's Mid Women's Aerobic Shoes";2963,00;1,00;220200300000,00
220200300012,00;"Men's Mountain Shoes";2963,00;1,00;220200300000,00
220200300013,00;"Men's Running Shoes Estes";2963,00;1,00;220200300000,00
220200300014,00;"Men's Running Shoes Ozweego";2963,00;1,00;220200300000,00
220200300015,00;"Men's Running Shoes Piedmmont";2963,00;1,00;220200300000,00
220200300016,00;"Men's Running Shoes Supernova";2963,00;1,00;220200300000,00
220200300017,00;"Men's Shoes Solace";2963,00;1,00;220200300000,00
220200300018,00;"Men's Shoes Tegern";2963,00;1,00;220200300000,00
220200300019,00;"Men's Skate Shoes Broadie";2963,00;1,00;220200300000,00
220200300020,00;"Men's Skate Shoes Revel";2963,00;1,00;220200300000,00
220200300021,00;"Men's Street Shoes Cou";2963,00;1,00;220200300000,00
220200300022,00;"Men's Street Shoes Gazelle";2963,00;1,00;220200300000,00
220200300023,00;"Men's Street Shoes Wilcox";2963,00;1,00;220200300000,00
220200300024,00;"Mid Women's Aerobic Shoes Reflex";16733,00;1,00;220200300000,00
220200300025,00;"Mid Women's Aerobic Shoes X";2963,00;1,00;220200300000,00
220200300026,00;"Screw Spikes, Size13,084500";2963,00;1,00;220200300000,00
220200300027,00;"Smith Men's Street Shoes";2963,00;1,00;220200300000,00
220200300028,00;"Special Men's Indoor Shoes";2963,00;1,00;220200300000,00
220200300029,00;"Special Millennium Men's Indoor";2963,00;1,00;220200300000,00
220200300030,00;"Trx Liga Tpu Football Boots";2963,00;1,00;220200300000,00
220200300031,00;"Trx Women's Football Boots";2963,00;1,00;220200300000,00
220200300032,00;"Vigil Women's Tennis Shoes";2963,00;1,00;220200300000,00
220200300033,00;"Women's Aerobic Shoes Psych";16733,00;1,00;220200300000,00
220200300034,00;"Women's Aerobic Shoes Speedage";16733,00;1,00;220200300000,00
220200300035,00;"Women's Aerobic Shoes Speedster";16733,00;1,00;220200300000,00
220200300036,00;"Women's Crosstraining Shoes";2963,00;1,00;220200300000,00
220200300037,00;"Women's Indoor Shoes";2963,00;1,00;220200300000,00
220200300038,00;"Women's Running Shoes Burn";16733,00;1,00;220200300000,00
220200300039,00;"Women's Running Shoes Ozweego";2963,00;1,00;220200300000,00
220200300040,00;"Women's Running Shoes Piedmont";2963,00;1,00;220200300000,00
220200300041,00;"Wrench, 084524";2963,00;1,00;220200300000,00
220200300042,00;"11m Liga Football Boots";2963,00;1,00;220200300000,00
220200300043,00;"11m Men's Goal Indoor Football Boots";2963,00;1,00;220200300000,00
220200300044,00;"11m Men's Team Football Boots";2963,00;1,00;220200300000,00
220200300045,00;"3top Men's Sandal";2963,00;1,00;220200300000,00
220200300046,00;"3top Women's Sandal";2963,00;1,00;220200300000,00
220200300047,00;"Acfg Men's Sandals";2963,00;1,00;220200300000,00
220200300048,00;"Acfg Women's Sandals";2963,00;1,00;220200300000,00
220200300049,00;"Aluminum Screw Spikes Size.14,082100";2963,00;1,00;220200300000,00
220200300050,00;"Angus Men's Adventure Shoes";2963,00;1,00;220200300000,00
220200300051,00;"Armadillo Men's Running Shoes";2963,00;1,00;220200300000,00
220200300052,00;"Armadillo Women's Running Shoes";2963,00;1,00;220200300000,00
220200300053,00;"Asto Tf Football Boot";2963,00;1,00;220200300000,00
220200300054,00;"Asto Trx Fg Football Boot";2963,00;1,00;220200300000,00
220200300055,00;"Asto Trx Sg Football Boot";2963,00;1,00;220200300000,00
220200300056,00;"Banto Light Men's Shoes";2963,00;1,00;220200300000,00
220200300057,00;"Cross Men's Running Shoes";2963,00;1,00;220200300000,00
220200300058,00;"Cross Men's Shoes";2963,00;1,00;220200300000,00
220200300059,00;"Cross Nubuck Men's Running Shoes";2963,00;1,00;220200300000,00
220200300060,00;"Cross Ripple Women's Street Shoes";2963,00;1,00;220200300000,00
220200300061,00;"Damaskus Men's Running Shoes";2963,00;1,00;220200300000,00
220200300062,00;"Damaskus Women's Running Shoes";2963,00;1,00;220200300000,00
220200300063,00;"Delicate Xtrx Fg Football Boots";2963,00;1,00;220200300000,00
220200300064,00;"Delicate Xtrx Sg Football Boots";2963,00;1,00;220200300000,00
220200300065,00;"Go-fight Maneeta Liga Football Boots";2963,00;1,00;220200300000,00
220200300066,00;"Hawk Logo Women's Tennis Shoes";2963,00;1,00;220200300000,00
220200300067,00;"Hawk Logo Women's Tennis Shoes Large";2963,00;1,00;220200300000,00
220200300068,00;"Hawk Men's Tennis Shoes";2963,00;1,00;220200300000,00
220200300069,00;"Hgf Incentive Men's Tennis Shoes";2963,00;1,00;220200300000,00
220200300070,00;"Hgf Low Men's Indoor Shoes";2963,00;1,00;220200300000,00
220200300071,00;"Hgf  Low Women's Indoor Shoes";2963,00;1,00;220200300000,00
220200300072,00;"Hgf Tarantula Men's Indoor Shoes";2963,00;1,00;220200300000,00
220200300073,00;"Hi Resolution Men's Tennis Shoes";2963,00;1,00;220200300000,00
220200300074,00;"Hi Response Men's Tennis Shoes";2963,00;1,00;220200300000,00
220200300075,00;"Hi Response Women's Aerobic Shoes";2963,00;1,00;220200300000,00
220200300076,00;"Hi Response Women's Aerobic Shoes Large";2963,00;1,00;220200300000,00
220200300077,00;"Hilly Men's Crosstrainer Shoes";2963,00;1,00;220200300000,00
220200300078,00;"Hilly Women's Crosstrainer Shoes Large";2963,00;1,00;220200300000,00
220200300079,00;"Hilly Women's Crosstrainer Shoes";2963,00;1,00;220200300000,00
220200300080,00;"Hilo Mid Iii Women's Aerobic Shoes";2963,00;1,00;220200300000,00
220200300081,00;"Hilo Mid Women's Aerobic Shoes";2963,00;1,00;220200300000,00
220200300082,00;"Indoor Handbold Special Shoes";2963,00;1,00;220200300000,00
220200300083,00;"Maya Trx Liga Football Boot";2963,00;1,00;220200300000,00
220200300084,00;"Maze Mundial Football Boot";2963,00;1,00;220200300000,00
220200300085,00;"Mini Max Football Pump,650560";2963,00;1,00;220200300000,00
220200300086,00;"Mns Gazelle Men's Running Shoes";2963,00;1,00;220200300000,00
220200300087,00;"Mns Light 4 Low  Women's Volley Shoes";2963,00;1,00;220200300000,00
220200300088,00;"Mns Mercury Crosstrainer Shoes";2963,00;1,00;220200300000,00
220200300089,00;"Mns. Mercury 2 Men's Crosstraining";2963,00;1,00;220200300000,00
220200300090,00;"Mns. Posydon Sandal";2963,00;1,00;220200300000,00
220200300091,00;"Mns.antilope Men's Running Shoes";2963,00;1,00;220200300000,00
220200300092,00;"Mns.antilope Women's Running Shoes";2963,00;1,00;220200300000,00
220200300093,00;"Mns.fastpace Men's Running Shoes";2963,00;1,00;220200300000,00
220200300094,00;"Mns.fastpace Women's Running Shoes";2963,00;1,00;220200300000,00
220200300095,00;"Mns.light 4 Low Men's Indoor Shoes";2963,00;1,00;220200300000,00
220200300096,00;"Mns.raptor Precision Sg Football";2963,00;1,00;220200300000,00
220200300097,00;"Mns.riding Men's Running Shoes";2963,00;1,00;220200300000,00
220200300098,00;"Mns.riding Women's Running Shoes";2963,00;1,00;220200300000,00
220200300099,00;"Mns.super Men's Shoes";2963,00;1,00;220200300000,00
220200300100,00;"Mns.super Women's Shoes";2963,00;1,00;220200300000,00
220200300101,00;"Mns.winner Men's Running Shoes";2963,00;1,00;220200300000,00
220200300102,00;"Mns.xzs Women's Aerobic Shoes";2963,00;1,00;220200300000,00
220200300103,00;"Multi L Women's Running Shoes";2963,00;1,00;220200300000,00
220200300104,00;"Multi M Men's Running Shoes";2963,00;1,00;220200300000,00
220200300105,00;"Multi Men's Running Shoes";2963,00;1,00;220200300000,00
220200300106,00;"Multi Women's Running Shoes";2963,00;1,00;220200300000,00
220200300107,00;"Polly Millennium Men's Tennis Shoes";2963,00;1,00;220200300000,00
220200300108,00;"Polly Millennium Men's Tennis Shoes L";2963,00;1,00;220200300000,00
220200300109,00;"Precision Men's Running Shoes";2963,00;1,00;220200300000,00
220200300110,00;"Qrs Men's Street Shoes";2963,00;1,00;220200300000,00
220200300111,00;"Sole Double Active Insole";2963,00;1,00;220200300000,00
220200300112,00;"Sole Pro Insole";2963,00;1,00;220200300000,00
220200300113,00;"South Peak Men's Crosstrainer Shoes";2963,00;1,00;220200300000,00
220200300114,00;"South Peak Men's Crosstraining Shoes";2963,00;1,00;220200300000,00
220200300115,00;"South Peak Men's Light Low Indoor Shoes";2963,00;1,00;220200300000,00
220200300116,00;"South Peak Men's Running Shoes";2963,00;1,00;220200300000,00
220200300117,00;"South Peak Women's Light Indoor Shoes";2963,00;1,00;220200300000,00
220200300118,00;"South Peak Women's Running Shoes";2963,00;1,00;220200300000,00
220200300119,00;"Starlite Men's Metal Basket Shoes";2963,00;1,00;220200300000,00
220200300120,00;"Starlite Men's Street Shoes";2963,00;1,00;220200300000,00
220200300121,00;"Starlite Shoes";2963,00;1,00;220200300000,00
220200300122,00;"Starlite Women's Shoes";2963,00;1,00;220200300000,00
220200300123,00;"The Gonzales Men's Shoes";2963,00;1,00;220200300000,00
220200300124,00;"The Jet Men's Running Shoes";2963,00;1,00;220200300000,00
220200300125,00;"The Jet Women's Running Shoes";2963,00;1,00;220200300000,00
220200300126,00;"The Wish L Women's Running Shoes";2963,00;1,00;220200300000,00
220200300127,00;"The Wish M Men's Running Shoes";2963,00;1,00;220200300000,00
220200300128,00;"Torino Men's 2000 Low Shoes";2963,00;1,00;220200300000,00
220200300129,00;"Torino Men's Leather Adventure Shoes";2963,00;1,00;220200300000,00
220200300130,00;"Torino Men's Shoes";2963,00;1,00;220200300000,00
220200300131,00;"Torino Women's Leather Shoes";2963,00;1,00;220200300000,00
220200300132,00;"Tracker Clog Mixmat";2963,00;1,00;220200300000,00
220200300133,00;"Tracker Lite Basic Sandals";2963,00;1,00;220200300000,00
220200300134,00;"Tracker Lite Men's Sandals";2963,00;1,00;220200300000,00
220200300135,00;"Trainer Men's Crosstrainer Shoes";2963,00;1,00;220200300000,00
220200300136,00;"Trainer Women's Crosstrainer Shoes";2963,00;1,00;220200300000,00
220200300137,00;"Trapper Men's Crosstrainer Shoes";2963,00;1,00;220200300000,00
220200300138,00;"Ultima Men's Running Shoes";2963,00;1,00;220200300000,00
220200300139,00;"Ultima Women's Running Shoes";2963,00;1,00;220200300000,00
