"Product_ID";"Start_Date";"End_Date";"Unit_Cost_Price";"Unit_Sales_Price";"Factor"
230100300021,00;29/10/1999 00:00:00;25/9/2000 00:00:00;22,75;57,00;1,01
230100300021,00;26/9/2000 00:00:00;24/8/2001 00:00:00;22,95;57,50;1,01
230100300021,00;25/8/2001 00:00:00;23/7/2002 00:00:00;22,95;57,50;1,00
230100300021,00;24/7/2002 00:00:00;31/12/9999 00:00:00;22,95;57,50;1,00
230100300022,00;1/1/1998 00:00:00;3/11/1998 00:00:00;22,05;53,30;1,00
230100300022,00;4/11/1998 00:00:00;6/9/1999 00:00:00;22,05;53,30;1,00
230100300022,00;7/9/1999 00:00:00;9/7/2000 00:00:00;22,05;53,30;1,00
230100300022,00;10/7/2000 00:00:00;12/5/2001 00:00:00;22,05;53,30;1,00
230100300022,00;13/5/2001 00:00:00;15/3/2002 00:00:00;22,05;53,30;1,00
230100300022,00;16/3/2002 00:00:00;31/12/9999 00:00:00;22,05;53,30;1,00
230100300023,00;1/1/1998 00:00:00;6/11/1998 00:00:00;14,55;34,80;1,02
230100300023,00;7/11/1998 00:00:00;12/9/1999 00:00:00;14,80;35,40;1,02
230100300023,00;13/9/1999 00:00:00;18/7/2000 00:00:00;14,90;35,70;1,01
230100300023,00;19/7/2000 00:00:00;24/5/2001 00:00:00;15,00;36,00;1,01
230100300023,00;25/5/2001 00:00:00;30/3/2002 00:00:00;15,00;36,00;1,00
230100300023,00;31/3/2002 00:00:00;31/12/9999 00:00:00;15,00;36,00;1,00
230100300024,00;1/1/1998 00:00:00;18/11/1998 00:00:00;20,40;43,80;1,04
230100300024,00;19/11/1998 00:00:00;6/10/1999 00:00:00;21,20;45,50;1,04
230100300024,00;7/10/1999 00:00:00;23/8/2000 00:00:00;21,80;46,80;1,03
230100300024,00;24/8/2000 00:00:00;11/7/2001 00:00:00;22,45;48,20;1,03
230100300024,00;12/7/2001 00:00:00;29/5/2002 00:00:00;22,85;49,10;1,02
230100300024,00;30/5/2002 00:00:00;31/12/9999 00:00:00;22,85;49,10;1,00
230100300025,00;1/1/1998 00:00:00;21/12/1998 00:00:00;8,10;18,50;1,04
230100300025,00;22/12/1998 00:00:00;11/12/1999 00:00:00;8,40;19,20;1,04
230100300025,00;12/12/1999 00:00:00;30/11/2000 00:00:00;8,65;19,70;1,03
230100300025,00;1/12/2000 00:00:00;20/11/2001 00:00:00;8,70;19,80;1,01
230100300025,00;21/11/2001 00:00:00;10/11/2002 00:00:00;8,70;19,80;1,00
230100300025,00;11/11/2002 00:00:00;31/12/9999 00:00:00;8,70;19,80;1,00
230100300026,00;1/1/1998 00:00:00;13/11/1998 00:00:00;23,35;56,00;1,01
230100300026,00;14/11/1998 00:00:00;26/9/1999 00:00:00;23,35;56,00;1,00
230100300026,00;27/9/1999 00:00:00;8/8/2000 00:00:00;23,35;56,00;1,00
230100300026,00;9/8/2000 00:00:00;21/6/2001 00:00:00;23,35;56,00;1,00
230100300026,00;22/6/2001 00:00:00;4/5/2002 00:00:00;23,35;56,00;1,00
230100300026,00;5/5/2002 00:00:00;31/12/9999 00:00:00;23,35;56,00;1,00
230100300027,00;1/1/1998 00:00:00;1/11/1998 00:00:00;23,65;54,50;1,01
230100300027,00;2/11/1998 00:00:00;2/9/1999 00:00:00;23,65;54,50;1,00
230100300027,00;3/9/1999 00:00:00;3/7/2000 00:00:00;23,65;54,50;1,00
230100300027,00;4/7/2000 00:00:00;4/5/2001 00:00:00;23,65;54,50;1,00
230100300027,00;5/5/2001 00:00:00;5/3/2002 00:00:00;23,65;54,50;1,00
230100300027,00;6/3/2002 00:00:00;31/12/9999 00:00:00;23,65;54,50;1,00
230100300028,00;1/1/1998 00:00:00;26/12/1998 00:00:00;17,70;38,00;1,04
230100300028,00;27/12/1998 00:00:00;21/12/1999 00:00:00;18,20;39,10;1,03
230100300028,00;22/12/1999 00:00:00;15/12/2000 00:00:00;18,70;40,20;1,03
230100300028,00;16/12/2000 00:00:00;10/12/2001 00:00:00;19,05;41,00;1,02
230100300028,00;11/12/2001 00:00:00;31/12/9999 00:00:00;19,20;41,40;1,01
230100300029,00;1/1/1998 00:00:00;3/12/1998 00:00:00;15,40;37,00;1,04
230100300029,00;4/12/1998 00:00:00;5/11/1999 00:00:00;15,85;38,10;1,03
230100300029,00;6/11/1999 00:00:00;7/10/2000 00:00:00;16,30;39,20;1,03
230100300029,00;8/10/2000 00:00:00;9/9/2001 00:00:00;16,60;39,90;1,02
230100300029,00;10/9/2001 00:00:00;12/8/2002 00:00:00;16,75;40,20;1,01
230100300029,00;13/8/2002 00:00:00;31/12/9999 00:00:00;16,75;40,20;1,00
230100300030,00;1/1/1998 00:00:00;25/11/1998 00:00:00;5,55;14,20;1,04
230100300030,00;26/11/1998 00:00:00;20/10/1999 00:00:00;5,70;14,60;1,03
230100300030,00;21/10/1999 00:00:00;13/9/2000 00:00:00;5,85;15,00;1,03
230100300030,00;14/9/2000 00:00:00;8/8/2001 00:00:00;6,00;15,40;1,03
230100300030,00;9/8/2001 00:00:00;3/7/2002 00:00:00;6,05;15,50;1,01
230100300030,00;4/7/2002 00:00:00;31/12/9999 00:00:00;6,05;15,50;1,00
230100300031,00;1/1/1998 00:00:00;27/10/1998 00:00:00;4,80;12,40;1,01
230100300031,00;28/10/1998 00:00:00;23/8/1999 00:00:00;4,80;12,40;1,00
230100300031,00;24/8/1999 00:00:00;18/6/2000 00:00:00;4,80;12,40;1,00
230100300031,00;19/6/2000 00:00:00;14/4/2001 00:00:00;4,80;12,40;1,00
230100300031,00;15/4/2001 00:00:00;8/2/2002 00:00:00;4,80;12,40;1,00
230100300031,00;9/2/2002 00:00:00;31/12/9999 00:00:00;4,80;12,40;1,00
230100300032,00;1/1/1998 00:00:00;27/10/1998 00:00:00;28,00;61,30;1,05
230100300032,00;28/10/1998 00:00:00;23/8/1999 00:00:00;29,40;64,30;1,05
230100300032,00;24/8/1999 00:00:00;18/6/2000 00:00:00;30,55;66,80;1,04
230100300032,00;19/6/2000 00:00:00;14/4/2001 00:00:00;31,45;68,80;1,03
230100300032,00;15/4/2001 00:00:00;8/2/2002 00:00:00;32,05;70,10;1,02
230100300032,00;9/2/2002 00:00:00;31/12/9999 00:00:00;32,05;70,10;1,00
230100400001,00;1/1/1998 00:00:00;31/12/9999 00:00:00;8,40;17,80;1,00
230100400002,00;1/1/1998 00:00:00;20/1/1999 00:00:00;5,85;13,20;1,01
230100400002,00;21/1/1999 00:00:00;9/2/2000 00:00:00;5,90;13,30;1,01
230100400002,00;10/2/2000 00:00:00;28/2/2001 00:00:00;5,90;13,30;1,00
230100400002,00;1/3/2001 00:00:00;20/3/2002 00:00:00;5,90;13,30;1,00
230100400002,00;21/3/2002 00:00:00;31/12/9999 00:00:00;5,90;13,30;1,00
230100400003,00;1/1/1998 00:00:00;7/1/1999 00:00:00;5,30;13,90;1,02
230100400003,00;8/1/1999 00:00:00;14/1/2000 00:00:00;5,35;14,00;1,01
230100400003,00;15/1/2000 00:00:00;20/1/2001 00:00:00;5,40;14,10;1,01
230100400003,00;21/1/2001 00:00:00;27/1/2002 00:00:00;5,40;14,10;1,00
230100400003,00;28/1/2002 00:00:00;31/12/9999 00:00:00;5,40;14,10;1,00
230100400004,00;1/1/1998 00:00:00;18/1/1999 00:00:00;8,55;21,20;1,02
230100400004,00;19/1/1999 00:00:00;5/2/2000 00:00:00;8,60;21,40;1,01
230100400004,00;6/2/2000 00:00:00;22/2/2001 00:00:00;8,60;21,40;1,00
230100400004,00;23/2/2001 00:00:00;12/3/2002 00:00:00;8,60;21,40;1,00
230100400004,00;13/3/2002 00:00:00;31/12/9999 00:00:00;8,60;21,40;1,00
230100400005,00;1/1/1998 00:00:00;23/1/1999 00:00:00;11,40;28,40;1,03
230100400005,00;24/1/1999 00:00:00;15/2/2000 00:00:00;11,70;29,20;1,03
230100400005,00;16/2/2000 00:00:00;9/3/2001 00:00:00;11,90;29,70;1,02
230100400005,00;10/3/2001 00:00:00;1/4/2002 00:00:00;11,90;29,70;1,00
230100400005,00;2/4/2002 00:00:00;31/12/9999 00:00:00;11,90;29,70;1,00
230100400006,00;1/1/1998 00:00:00;26/11/1998 00:00:00;9,15;22,70;1,03
230100400006,00;27/11/1998 00:00:00;22/10/1999 00:00:00;9,40;23,30;1,03
230100400006,00;23/10/1999 00:00:00;16/9/2000 00:00:00;9,65;23,90;1,03
230100400006,00;17/9/2000 00:00:00;12/8/2001 00:00:00;9,90;24,60;1,03
230100400006,00;13/8/2001 00:00:00;8/7/2002 00:00:00;9,95;24,80;1,01
230100400006,00;9/7/2002 00:00:00;31/12/9999 00:00:00;9,95;24,80;1,00
230100400007,00;1/1/1998 00:00:00;31/12/9999 00:00:00;4,90;12,20;1,00
230100400008,00;1/1/1998 00:00:00;26/12/1998 00:00:00;3,80;10,00;1,03
230100400008,00;27/12/1998 00:00:00;21/12/1999 00:00:00;3,90;10,30;1,03
230100400008,00;22/12/1999 00:00:00;15/12/2000 00:00:00;3,95;10,50;1,02
230100400008,00;16/12/2000 00:00:00;10/12/2001 00:00:00;3,95;10,50;1,00
230100400008,00;11/12/2001 00:00:00;31/12/9999 00:00:00;3,95;10,50;1,00
230100400009,00;1/1/1998 00:00:00;1/12/1998 00:00:00;4,80;13,30;1,03
230100400009,00;2/12/1998 00:00:00;1/11/1999 00:00:00;4,85;13,50;1,02
230100400009,00;2/11/1999 00:00:00;1/10/2000 00:00:00;4,85;13,60;1,01
230100400009,00;2/10/2000 00:00:00;1/9/2001 00:00:00;4,85;13,70;1,01
230100400009,00;2/9/2001 00:00:00;2/8/2002 00:00:00;4,85;13,70;1,00
230100400009,00;3/8/2002 00:00:00;31/12/9999 00:00:00;4,85;13,70;1,00
230100400010,00;1/1/1998 00:00:00;31/1/1999 00:00:00;16,70;39,90;1,02
230100400010,00;1/2/1999 00:00:00;2/3/2000 00:00:00;16,85;40,20;1,01
230100400010,00;3/3/2000 00:00:00;2/4/2001 00:00:00;16,85;40,20;1,00
230100400010,00;3/4/2001 00:00:00;3/5/2002 00:00:00;16,85;40,20;1,00
230100400010,00;4/5/2002 00:00:00;31/12/9999 00:00:00;16,85;40,20;1,00
230100400011,00;1/1/1998 00:00:00;16/11/1998 00:00:00;5,75;15,10;1,02
230100400011,00;17/11/1998 00:00:00;2/10/1999 00:00:00;5,80;15,20;1,01
230100400011,00;3/10/1999 00:00:00;17/8/2000 00:00:00;5,80;15,20;1,00
230100400011,00;18/8/2000 00:00:00;3/7/2001 00:00:00;5,80;15,20;1,00
230100400011,00;4/7/2001 00:00:00;19/5/2002 00:00:00;5,80;15,20;1,00
230100400011,00;20/5/2002 00:00:00;31/12/9999 00:00:00;5,80;15,20;1,00
230100400012,00;1/1/1998 00:00:00;25/11/1998 00:00:00;11,45;28,50;1,03
230100400012,00;26/11/1998 00:00:00;20/10/1999 00:00:00;11,75;29,30;1,03
230100400012,00;21/10/1999 00:00:00;13/9/2000 00:00:00;11,95;29,80;1,02
230100400012,00;14/9/2000 00:00:00;8/8/2001 00:00:00;12,15;30,30;1,02
230100400012,00;9/8/2001 00:00:00;3/7/2002 00:00:00;12,15;30,30;1,00
230100400012,00;4/7/2002 00:00:00;31/12/9999 00:00:00;12,15;30,30;1,00
230100400013,00;1/1/1998 00:00:00;31/12/9999 00:00:00;2,25;5,60;1,00
230100400014,00;1/1/1998 00:00:00;31/12/9999 00:00:00;10,95;22,90;1,00
230100400015,00;1/1/1998 00:00:00;31/12/9999 00:00:00;12,15;25,50;1,00
230100400016,00;1/1/1998 00:00:00;27/10/1998 00:00:00;9,40;23,70;1,01
230100400016,00;28/10/1998 00:00:00;23/8/1999 00:00:00;9,40;23,70;1,00
230100400016,00;24/8/1999 00:00:00;18/6/2000 00:00:00;9,40;23,70;1,00
230100400016,00;19/6/2000 00:00:00;14/4/2001 00:00:00;9,40;23,70;1,00
230100400016,00;15/4/2001 00:00:00;8/2/2002 00:00:00;9,40;23,70;1,00
230100400016,00;9/2/2002 00:00:00;31/12/9999 00:00:00;9,40;23,70;1,00
230100400017,00;1/1/1998 00:00:00;20/12/1998 00:00:00;5,65;12,40;1,05
230100400017,00;21/12/1998 00:00:00;9/12/1999 00:00:00;5,90;13,00;1,05
230100400017,00;10/12/1999 00:00:00;27/11/2000 00:00:00;6,10;13,50;1,04
230100400017,00;28/11/2000 00:00:00;16/11/2001 00:00:00;6,20;13,70;1,02
230100400017,00;17/11/2001 00:00:00;5/11/2002 00:00:00;6,20;13,70;1,00
230100400017,00;6/11/2002 00:00:00;31/12/9999 00:00:00;6,20;13,70;1,00
230100400018,00;1/1/1998 00:00:00;7/12/1998 00:00:00;12,75;28,10;1,04
230100400018,00;8/12/1998 00:00:00;13/11/1999 00:00:00;13,25;29,20;1,04
230100400018,00;14/11/1999 00:00:00;19/10/2000 00:00:00;13,60;30,00;1,03
230100400018,00;20/10/2000 00:00:00;25/9/2001 00:00:00;13,85;30,60;1,02
230100400018,00;26/9/2001 00:00:00;1/9/2002 00:00:00;13,85;30,60;1,00
230100400018,00;2/9/2002 00:00:00;31/12/9999 00:00:00;13,85;30,60;1,00
230100400019,00;1/1/1998 00:00:00;31/12/9999 00:00:00;7,95;19,70;1,00
230100400020,00;1/1/1998 00:00:00;24/1/1999 00:00:00;6,05;15,60;1,03
230100400020,00;25/1/1999 00:00:00;17/2/2000 00:00:00;6,20;16,00;1,03
230100400020,00;18/2/2000 00:00:00;12/3/2001 00:00:00;6,30;16,30;1,02
230100400020,00;13/3/2001 00:00:00;5/4/2002 00:00:00;6,30;16,30;1,00
230100400020,00;6/4/2002 00:00:00;31/12/9999 00:00:00;6,30;16,30;1,00
230100400021,00;1/1/1998 00:00:00;10/1/1999 00:00:00;7,90;19,60;1,03
230100400021,00;11/1/1999 00:00:00;20/1/2000 00:00:00;8,05;19,90;1,02
230100400021,00;21/1/2000 00:00:00;29/1/2001 00:00:00;8,10;20,00;1,01
230100400021,00;30/1/2001 00:00:00;8/2/2002 00:00:00;8,10;20,00;1,00
230100400021,00;9/2/2002 00:00:00;31/12/9999 00:00:00;8,10;20,00;1,00
230100400022,00;1/1/1998 00:00:00;18/12/1998 00:00:00;7,55;18,80;1,04
230100400022,00;19/12/1998 00:00:00;5/12/1999 00:00:00;7,85;19,50;1,04
230100400022,00;6/12/1999 00:00:00;21/11/2000 00:00:00;8,15;20,20;1,04
230100400022,00;22/11/2000 00:00:00;8/11/2001 00:00:00;8,35;20,80;1,03
230100400022,00;9/11/2001 00:00:00;26/10/2002 00:00:00;8,50;21,20;1,02
230100400022,00;27/10/2002 00:00:00;31/12/9999 00:00:00;8,55;21,40;1,01
230100400023,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,95;15,30;1,00
230100400024,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,75;23,50;1,00
230100400025,00;1/1/1998 00:00:00;11/11/1998 00:00:00;6,50;16,80;1,02
230100400025,00;12/11/1998 00:00:00;22/9/1999 00:00:00;6,55;16,90;1,01
230100400025,00;23/9/1999 00:00:00;2/8/2000 00:00:00;6,60;17,00;1,01
230100400025,00;3/8/2000 00:00:00;13/6/2001 00:00:00;6,60;17,00;1,00
230100400025,00;14/6/2001 00:00:00;24/4/2002 00:00:00;6,60;17,00;1,00
230100400025,00;25/4/2002 00:00:00;31/12/9999 00:00:00;6,60;17,00;1,00
230100400026,00;1/1/1998 00:00:00;11/12/1998 00:00:00;9,25;20,30;1,05
230100400026,00;12/12/1998 00:00:00;21/11/1999 00:00:00;9,70;21,30;1,05
230100400026,00;22/11/1999 00:00:00;31/10/2000 00:00:00;10,05;22,10;1,04
230100400026,00;1/11/2000 00:00:00;11/10/2001 00:00:00;10,35;22,70;1,03
230100400026,00;12/10/2001 00:00:00;21/9/2002 00:00:00;10,45;22,90;1,01
230100400026,00;22/9/2002 00:00:00;31/12/9999 00:00:00;10,45;22,90;1,00
230100400027,00;1/1/1998 00:00:00;14/1/1999 00:00:00;9,95;24,70;1,04
230100400027,00;15/1/1999 00:00:00;28/1/2000 00:00:00;10,20;25,40;1,03
230100400027,00;29/1/2000 00:00:00;10/2/2001 00:00:00;10,50;26,10;1,03
230100400027,00;11/2/2001 00:00:00;24/2/2002 00:00:00;10,70;26,60;1,02
230100400027,00;25/2/2002 00:00:00;31/12/9999 00:00:00;10,70;26,60;1,00
230100400028,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,45;13,90;1,00
230100400029,00;1/1/1998 00:00:00;3/1/1999 00:00:00;9,50;22,70;1,03
230100400029,00;4/1/1999 00:00:00;6/1/2000 00:00:00;9,65;23,10;1,02
230100400029,00;7/1/2000 00:00:00;8/1/2001 00:00:00;9,80;23,50;1,02
230100400029,00;9/1/2001 00:00:00;11/1/2002 00:00:00;9,80;23,50;1,00
230100400029,00;12/1/2002 00:00:00;31/12/9999 00:00:00;9,80;23,50;1,00
230100400030,00;1/1/1998 00:00:00;10/11/1998 00:00:00;9,45;20,00;1,05
230100400030,00;11/11/1998 00:00:00;20/9/1999 00:00:00;9,90;21,00;1,05
230100400030,00;21/9/1999 00:00:00;30/7/2000 00:00:00;10,25;21,80;1,04
230100400030,00;31/7/2000 00:00:00;9/6/2001 00:00:00;10,65;22,60;1,04
230100400030,00;10/6/2001 00:00:00;19/4/2002 00:00:00;10,95;23,20;1,03
230100400030,00;20/4/2002 00:00:00;31/12/9999 00:00:00;11,05;23,40;1,01
230100400031,00;1/1/1998 00:00:00;20/12/1998 00:00:00;13,45;29,10;1,05
230100400031,00;21/12/1998 00:00:00;9/12/1999 00:00:00;13,95;30,20;1,04
230100400031,00;10/12/1999 00:00:00;27/11/2000 00:00:00;14,35;31,10;1,03
230100400031,00;28/11/2000 00:00:00;16/11/2001 00:00:00;14,60;31,70;1,02
230100400031,00;17/11/2001 00:00:00;5/11/2002 00:00:00;14,60;31,70;1,00
230100400031,00;6/11/2002 00:00:00;31/12/9999 00:00:00;14,60;31,70;1,00
230100500001,00;1/1/1998 00:00:00;31/12/9999 00:00:00;12,20;27,10;1,00
230100500002,00;1/1/1998 00:00:00;31/12/9999 00:00:00;1,75;4,50;1,00
230100500003,00;1/1/1998 00:00:00;31/12/9999 00:00:00;1,60;3,90;1,00
230100500004,00;1/1/1998 00:00:00;31/12/9999 00:00:00;1,35;3,20;1,00
230100500005,00;1/1/1998 00:00:00;31/12/9999 00:00:00;3,60;8,40;1,00
230100500006,00;1/1/1998 00:00:00;31/12/9999 00:00:00;3,45;8,40;1,00
230100500007,00;1/1/1998 00:00:00;31/12/9999 00:00:00;3,35;7,00;1,00
230100500008,00;1/1/1998 00:00:00;31/12/9999 00:00:00;16,80;38,00;1,00
230100500009,00;1/1/1998 00:00:00;31/12/9999 00:00:00;0,75;2,30;1,00
230100500010,00;1/1/1998 00:00:00;31/12/9999 00:00:00;2,25;4,40;1,00
230100500011,00;1/1/1998 00:00:00;31/12/9999 00:00:00;30,80;67,80;1,00
230100500012,00;1/1/1998 00:00:00;31/12/9999 00:00:00;33,25;73,90;1,00
230100500013,00;1/1/1998 00:00:00;31/12/9999 00:00:00;4,75;9,40;1,00
230100500014,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,70;23,40;1,00
230100500015,00;1/1/1998 00:00:00;31/12/9999 00:00:00;3,30;8,30;1,00
230100500016,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,40;11,90;1,00
230100500017,00;1/1/1998 00:00:00;31/12/9999 00:00:00;3,15;7,90;1,00
230100500018,00;1/1/1998 00:00:00;31/12/9999 00:00:00;0,60;1,40;1,00
230100500019,00;1/1/1998 00:00:00;16/11/1999 00:00:00;5,95;13,30;1,01
230100500019,00;17/11/1999 00:00:00;31/12/9999 00:00:00;5,95;13,30;1,01
230100500020,00;1/1/1998 00:00:00;31/12/9999 00:00:00;2,85;6,20;1,00
230100500021,00;1/1/1998 00:00:00;31/12/9999 00:00:00;40,70;93,20;1,00
230100500022,00;1/1/1998 00:00:00;31/12/9999 00:00:00;64,10;150,10;1,00
230100500023,00;1/1/1998 00:00:00;31/12/9999 00:00:00;3,10;7,20;1,00
230100500024,00;1/1/1998 00:00:00;31/12/9999 00:00:00;10,85;22,90;1,00
230100500025,00;1/1/1998 00:00:00;31/12/9999 00:00:00;1,50;4,00;1,00
230100500026,00;1/1/1998 00:00:00;31/12/9999 00:00:00;109,55;247,50;1,00
230100500027,00;1/1/1998 00:00:00;30/1/1999 00:00:00;25,75;54,00;1,03
230100500027,00;31/1/1999 00:00:00;29/2/2000 00:00:00;26,50;55,60;1,03
230100500027,00;1/3/2000 00:00:00;30/3/2001 00:00:00;27,25;57,20;1,03
230100500027,00;31/3/2001 00:00:00;29/4/2002 00:00:00;27,50;57,70;1,01
230100500027,00;30/4/2002 00:00:00;31/12/9999 00:00:00;27,50;57,70;1,00
230100500028,00;1/1/1998 00:00:00;31/12/9999 00:00:00;0,25;0,62;1,00
230100500029,00;1/1/1998 00:00:00;20/1/1999 00:00:00;5,55;11,80;1,04
230100500029,00;21/1/1999 00:00:00;9/2/2000 00:00:00;5,75;12,20;1,04
230100500029,00;10/2/2000 00:00:00;28/2/2001 00:00:00;5,90;12,50;1,03
230100500029,00;1/3/2001 00:00:00;20/3/2002 00:00:00;5,95;12,60;1,01
230100500029,00;21/3/2002 00:00:00;31/12/9999 00:00:00;5,95;12,60;1,00
230100500030,00;1/1/1998 00:00:00;24/12/1998 00:00:00;5,45;12,30;1,05
230100500030,00;25/12/1998 00:00:00;17/12/1999 00:00:00;5,70;12,90;1,05
230100500030,00;18/12/1999 00:00:00;9/12/2000 00:00:00;5,90;13,40;1,04
230100500030,00;10/12/2000 00:00:00;2/12/2001 00:00:00;6,00;13,60;1,02
230100500030,00;3/12/2001 00:00:00;25/11/2002 00:00:00;6,05;13,70;1,01
230100500030,00;26/11/2002 00:00:00;31/12/9999 00:00:00;6,05;13,70;1,00
230100500031,00;1/1/1998 00:00:00;18/11/1998 00:00:00;49,20;104,90;1,02
230100500031,00;19/11/1998 00:00:00;6/10/1999 00:00:00;49,65;105,90;1,01
230100500031,00;7/10/1999 00:00:00;23/8/2000 00:00:00;50,10;106,90;1,01
230100500031,00;24/8/2000 00:00:00;11/7/2001 00:00:00;50,10;106,90;1,00
230100500031,00;12/7/2001 00:00:00;29/5/2002 00:00:00;50,10;106,90;1,00
230100500031,00;30/5/2002 00:00:00;31/12/9999 00:00:00;50,10;106,90;1,00
230100500032,00;1/1/1998 00:00:00;25/1/1999 00:00:00;4,75;10,70;1,04
230100500032,00;26/1/1999 00:00:00;19/2/2000 00:00:00;4,85;11,00;1,03
230100500032,00;20/2/2000 00:00:00;15/3/2001 00:00:00;4,95;11,30;1,03
230100500032,00;16/3/2001 00:00:00;9/4/2002 00:00:00;5,00;11,50;1,02
230100500032,00;10/4/2002 00:00:00;31/12/9999 00:00:00;5,00;11,50;1,00
230100500033,00;1/1/1998 00:00:00;12/11/1998 00:00:00;6,30;14,20;1,05
230100500033,00;13/11/1998 00:00:00;24/9/1999 00:00:00;6,55;14,70;1,04
230100500033,00;25/9/1999 00:00:00;5/8/2000 00:00:00;6,80;15,20;1,04
230100500033,00;6/8/2000 00:00:00;17/6/2001 00:00:00;7,05;15,80;1,04
230100500033,00;18/6/2001 00:00:00;29/4/2002 00:00:00;7,15;16,10;1,02
230100500033,00;30/4/2002 00:00:00;31/12/9999 00:00:00;7,20;16,20;1,01
230100500034,00;1/1/1998 00:00:00;29/12/1998 00:00:00;5,90;14,60;1,04
230100500034,00;30/12/1998 00:00:00;27/12/1999 00:00:00;6,05;15,00;1,03
230100500034,00;28/12/1999 00:00:00;24/12/2000 00:00:00;6,15;15,30;1,02
230100500034,00;25/12/2000 00:00:00;22/12/2001 00:00:00;6,15;15,30;1,00
230100500034,00;23/12/2001 00:00:00;31/12/9999 00:00:00;6,15;15,30;1,00
230100500035,00;1/1/1998 00:00:00;31/12/9999 00:00:00;7,60;16,70;1,00
230100500036,00;1/1/1998 00:00:00;31/12/9999 00:00:00;1,50;4,70;1,00
230100500037,00;1/1/1998 00:00:00;31/12/9999 00:00:00;4,25;9,00;1,00
230100500038,00;1/1/1998 00:00:00;31/12/9999 00:00:00;3,50;7,60;1,00
230100500039,00;1/1/1998 00:00:00;31/12/9999 00:00:00;2,10;5,20;1,00
230100500040,00;1/1/1998 00:00:00;4/1/1999 00:00:00;5,30;11,90;1,04
230100500040,00;5/1/1999 00:00:00;8/1/2000 00:00:00;5,45;12,20;1,03
230100500040,00;9/1/2000 00:00:00;11/1/2001 00:00:00;5,60;12,50;1,03
230100500040,00;12/1/2001 00:00:00;15/1/2002 00:00:00;5,65;12,60;1,01
230100500040,00;16/1/2002 00:00:00;31/12/9999 00:00:00;5,65;12,60;1,00
230100500041,00;1/1/1998 00:00:00;7/1/1999 00:00:00;4,05;9,20;1,05
230100500041,00;8/1/1999 00:00:00;14/1/2000 00:00:00;4,20;9,50;1,04
230100500041,00;15/1/2000 00:00:00;20/1/2001 00:00:00;4,35;9,80;1,04
230100500041,00;21/1/2001 00:00:00;27/1/2002 00:00:00;4,45;10,00;1,03
230100500041,00;28/1/2002 00:00:00;31/12/9999 00:00:00;4,50;10,20;1,02
230100500042,00;1/1/1998 00:00:00;11/11/1998 00:00:00;4,25;10,20;1,05
230100500042,00;12/11/1998 00:00:00;22/9/1999 00:00:00;4,45;10,70;1,05
230100500042,00;23/9/1999 00:00:00;2/8/2000 00:00:00;4,60;11,10;1,04
230100500042,00;3/8/2000 00:00:00;13/6/2001 00:00:00;4,70;11,40;1,03
230100500042,00;14/6/2001 00:00:00;24/4/2002 00:00:00;4,70;11,50;1,01
230100500042,00;25/4/2002 00:00:00;31/12/9999 00:00:00;4,70;11,50;1,00
230100500043,00;1/1/1998 00:00:00;26/11/1998 00:00:00;4,55;11,70;1,04
230100500043,00;27/11/1998 00:00:00;22/10/1999 00:00:00;4,65;12,00;1,03
230100500043,00;23/10/1999 00:00:00;16/9/2000 00:00:00;4,75;12,30;1,03
230100500043,00;17/9/2000 00:00:00;12/8/2001 00:00:00;4,80;12,50;1,02
230100500043,00;13/8/2001 00:00:00;8/7/2002 00:00:00;4,80;12,50;1,00
230100500043,00;9/7/2002 00:00:00;31/12/9999 00:00:00;4,80;12,50;1,00
230100500044,00;1/1/1998 00:00:00;1/2/1999 00:00:00;5,30;12,90;1,05
230100500044,00;2/2/1999 00:00:00;4/3/2000 00:00:00;5,50;13,40;1,04
230100500044,00;5/3/2000 00:00:00;5/4/2001 00:00:00;5,70;13,90;1,04
230100500044,00;6/4/2001 00:00:00;7/5/2002 00:00:00;5,85;14,30;1,03
230100500044,00;8/5/2002 00:00:00;31/12/9999 00:00:00;5,95;14,50;1,02
230100500045,00;1/1/1998 00:00:00;31/12/9999 00:00:00;0,60;1,30;1,00
230100500046,00;1/1/1998 00:00:00;31/12/9999 00:00:00;21,70;45,60;1,00
230100500047,00;1/1/1998 00:00:00;31/12/9999 00:00:00;2,25;5,60;1,00
230100500048,00;1/1/1998 00:00:00;31/12/9999 00:00:00;34,40;72,30;1,00
230100500049,00;1/1/1998 00:00:00;31/12/9999 00:00:00;3,30;8,70;1,00
230100500050,00;1/1/1998 00:00:00;8/11/1998 00:00:00;2,75;5,40;1,05
230100500050,00;9/11/1998 00:00:00;16/9/1999 00:00:00;2,85;5,60;1,04
230100500050,00;17/9/1999 00:00:00;24/7/2000 00:00:00;2,90;5,70;1,03
230100500050,00;25/7/2000 00:00:00;1/6/2001 00:00:00;2,95;5,80;1,03
230100500050,00;2/6/2001 00:00:00;9/4/2002 00:00:00;2,95;5,80;1,01
230100500050,00;10/4/2002 00:00:00;31/12/9999 00:00:00;2,95;5,80;1,00
230100500051,00;1/1/1998 00:00:00;2/1/1999 00:00:00;23,85;52,30;1,01
