"Product_ID";"Start_Date";"End_Date";"Unit_Sales_Price";"Discount"
240100100084,00;1/8/2002 00:00:00;31/8/2002 00:00:00;11,99;0,70
240100100096,00;1/6/1999 00:00:00;30/6/1999 00:00:00;13,99;0,70
240100100096,00;1/6/2000 00:00:00;30/6/2000 00:00:00;13,99;0,70
240100100096,00;1/6/2001 00:00:00;30/6/2001 00:00:00;14,99;0,70
240100100096,00;1/6/2002 00:00:00;30/6/2002 00:00:00;14,99;0,70
240100100097,00;1/6/1999 00:00:00;30/6/1999 00:00:00;1,99;0,70
240100100097,00;1/12/1999 00:00:00;31/12/1999 00:00:00;0,99;0,50
240100100097,00;1/6/2000 00:00:00;30/6/2000 00:00:00;1,99;0,70
240100100097,00;1/12/2000 00:00:00;31/12/2000 00:00:00;0,99;0,50
240100100097,00;1/6/2001 00:00:00;30/6/2001 00:00:00;1,99;0,70
240100100097,00;1/12/2001 00:00:00;31/12/2001 00:00:00;0,99;0,50
240100100097,00;1/6/2002 00:00:00;30/6/2002 00:00:00;1,99;0,70
240100100097,00;1/12/2002 00:00:00;31/12/2002 00:00:00;0,99;0,50
240100100098,00;1/6/1999 00:00:00;30/6/1999 00:00:00;25,99;0,70
240100100098,00;1/6/2000 00:00:00;30/6/2000 00:00:00;26,99;0,70
240100100098,00;1/6/2001 00:00:00;30/6/2001 00:00:00;28,99;0,70
240100100098,00;1/6/2002 00:00:00;30/6/2002 00:00:00;29,99;0,70
240100100104,00;1/6/1999 00:00:00;30/6/1999 00:00:00;32,99;0,70
240100100104,00;1/6/2000 00:00:00;30/6/2000 00:00:00;32,99;0,70
240100100104,00;1/6/2001 00:00:00;30/6/2001 00:00:00;32,99;0,70
240100100104,00;1/6/2002 00:00:00;30/6/2002 00:00:00;32,99;0,70
240100100106,00;1/7/1999 00:00:00;31/7/1999 00:00:00;130,99;0,60
240100100106,00;1/7/2000 00:00:00;31/7/2000 00:00:00;137,99;0,60
240100100106,00;1/7/2001 00:00:00;31/7/2001 00:00:00;144,99;0,60
240100100106,00;1/7/2002 00:00:00;31/7/2002 00:00:00;151,99;0,60
240100100110,00;1/12/1999 00:00:00;31/12/1999 00:00:00;83,99;0,50
240100100110,00;1/12/2000 00:00:00;31/12/2000 00:00:00;83,99;0,50
240100100110,00;1/12/2001 00:00:00;31/12/2001 00:00:00;87,99;0,50
240100100110,00;1/12/2002 00:00:00;31/12/2002 00:00:00;91,99;0,50
240100100116,00;1/12/1999 00:00:00;31/12/1999 00:00:00;12,99;0,50
240100100116,00;1/12/2000 00:00:00;31/12/2000 00:00:00;12,99;0,50
240100100116,00;1/12/2001 00:00:00;31/12/2001 00:00:00;12,99;0,50
240100100116,00;1/12/2002 00:00:00;31/12/2002 00:00:00;12,99;0,50
240100100124,00;1/7/1999 00:00:00;31/7/1999 00:00:00;20,99;0,60
240100100124,00;1/7/2000 00:00:00;31/7/2000 00:00:00;20,99;0,60
240100100124,00;1/7/2001 00:00:00;31/7/2001 00:00:00;20,99;0,60
240100100124,00;1/7/2002 00:00:00;31/7/2002 00:00:00;21,99;0,60
240100100136,00;1/6/1999 00:00:00;31/8/1999 00:00:00;134,99;0,70
240100100136,00;1/6/2000 00:00:00;31/8/2000 00:00:00;140,99;0,70
240100100136,00;1/6/2001 00:00:00;31/8/2001 00:00:00;147,99;0,70
240100100136,00;1/6/2002 00:00:00;31/8/2002 00:00:00;155,99;0,70
240100100156,00;1/8/1999 00:00:00;31/8/1999 00:00:00;18,99;0,70
240100100156,00;1/8/2000 00:00:00;31/8/2000 00:00:00;18,99;0,70
240100100156,00;1/8/2001 00:00:00;31/8/2001 00:00:00;18,99;0,70
240100100156,00;1/8/2002 00:00:00;31/8/2002 00:00:00;18,99;0,70
240100100161,00;1/7/1999 00:00:00;31/7/1999 00:00:00;67,99;0,60
240100100161,00;1/7/2000 00:00:00;31/7/2000 00:00:00;68,99;0,60
240100100161,00;1/7/2001 00:00:00;31/7/2001 00:00:00;69,99;0,60
240100100161,00;1/7/2002 00:00:00;31/7/2002 00:00:00;69,99;0,60
240100100164,00;1/12/1999 00:00:00;31/12/1999 00:00:00;1,99;0,50
240100100164,00;1/12/2000 00:00:00;31/12/2000 00:00:00;1,99;0,50
240100100164,00;1/12/2001 00:00:00;31/12/2001 00:00:00;1,99;0,50
240100100164,00;1/12/2002 00:00:00;31/12/2002 00:00:00;1,99;0,50
240100100169,00;1/12/1999 00:00:00;31/12/1999 00:00:00;21,99;0,50
240100100169,00;1/12/2000 00:00:00;31/12/2000 00:00:00;21,99;0,50
240100100169,00;1/12/2001 00:00:00;31/12/2001 00:00:00;21,99;0,50
240100100169,00;1/12/2002 00:00:00;31/12/2002 00:00:00;21,99;0,50
240100100171,00;1/8/1999 00:00:00;31/8/1999 00:00:00;5,99;0,70
240100100171,00;1/12/1999 00:00:00;31/12/1999 00:00:00;3,99;0,50
240100100171,00;1/8/2000 00:00:00;31/8/2000 00:00:00;5,99;0,70
240100100171,00;1/12/2000 00:00:00;31/12/2000 00:00:00;3,99;0,50
240100100171,00;1/8/2001 00:00:00;31/8/2001 00:00:00;5,99;0,70
240100100171,00;1/12/2001 00:00:00;31/12/2001 00:00:00;3,99;0,50
240100100171,00;1/8/2002 00:00:00;31/8/2002 00:00:00;5,99;0,70
240100100171,00;1/12/2002 00:00:00;31/12/2002 00:00:00;4,99;0,50
240100100177,00;1/8/1999 00:00:00;31/8/1999 00:00:00;62,99;0,70
240100100177,00;1/8/2000 00:00:00;31/8/2000 00:00:00;65,99;0,70
240100100177,00;1/8/2001 00:00:00;31/8/2001 00:00:00;69,99;0,70
240100100177,00;1/8/2002 00:00:00;31/8/2002 00:00:00;72,99;0,70
240100100178,00;1/12/1999 00:00:00;31/12/1999 00:00:00;12,99;0,50
240100100178,00;1/12/2000 00:00:00;31/12/2000 00:00:00;12,99;0,50
240100100178,00;1/12/2001 00:00:00;31/12/2001 00:00:00;13,99;0,50
240100100178,00;1/12/2002 00:00:00;31/12/2002 00:00:00;13,99;0,50
240100100179,00;1/8/1999 00:00:00;31/8/1999 00:00:00;51,99;0,70
240100100179,00;1/8/2000 00:00:00;31/8/2000 00:00:00;54,99;0,70
240100100179,00;1/8/2001 00:00:00;31/8/2001 00:00:00;56,99;0,70
240100100179,00;1/8/2002 00:00:00;31/8/2002 00:00:00;59,99;0,70
240100100183,00;1/12/1999 00:00:00;31/12/1999 00:00:00;5,99;0,50
240100100183,00;1/12/2000 00:00:00;31/12/2000 00:00:00;6,99;0,50
240100100183,00;1/12/2001 00:00:00;31/12/2001 00:00:00;6,99;0,50
240100100183,00;1/12/2002 00:00:00;31/12/2002 00:00:00;6,99;0,50
240100100194,00;1/7/1999 00:00:00;31/7/1999 00:00:00;21,99;0,60
240100100194,00;1/7/2000 00:00:00;31/7/2000 00:00:00;22,99;0,60
240100100194,00;1/7/2001 00:00:00;31/7/2001 00:00:00;24,99;0,60
240100100194,00;1/7/2002 00:00:00;31/7/2002 00:00:00;25,99;0,60
240100100210,00;1/6/1999 00:00:00;31/7/1999 00:00:00;14,99;0,60
240100100210,00;1/6/2000 00:00:00;31/7/2000 00:00:00;14,99;0,60
240100100210,00;1/6/2001 00:00:00;31/7/2001 00:00:00;14,99;0,60
240100100210,00;1/6/2002 00:00:00;31/7/2002 00:00:00;14,99;0,60
240100100211,00;1/12/1999 00:00:00;31/12/1999 00:00:00;21,99;0,50
240100100211,00;1/12/2000 00:00:00;31/12/2000 00:00:00;21,99;0,50
240100100211,00;1/12/2001 00:00:00;31/12/2001 00:00:00;21,99;0,50
240100100211,00;1/12/2002 00:00:00;31/12/2002 00:00:00;21,99;0,50
240100100222,00;1/7/1999 00:00:00;31/7/1999 00:00:00;48,99;0,60
240100100222,00;1/7/2000 00:00:00;31/7/2000 00:00:00;51,99;0,60
240100100222,00;1/7/2001 00:00:00;31/7/2001 00:00:00;53,99;0,60
240100100222,00;1/7/2002 00:00:00;31/7/2002 00:00:00;56,99;0,60
240100100225,00;1/8/1999 00:00:00;31/8/1999 00:00:00;4,99;0,70
240100100225,00;1/8/2000 00:00:00;31/8/2000 00:00:00;4,99;0,70
240100100225,00;1/8/2001 00:00:00;31/8/2001 00:00:00;4,99;0,70
240100100225,00;1/8/2002 00:00:00;31/8/2002 00:00:00;4,99;0,70
240100100235,00;1/7/1999 00:00:00;31/7/1999 00:00:00;8,99;0,60
240100100235,00;1/7/2000 00:00:00;31/7/2000 00:00:00;8,99;0,60
240100100235,00;1/7/2001 00:00:00;31/7/2001 00:00:00;9,99;0,60
240100100235,00;1/7/2002 00:00:00;31/7/2002 00:00:00;9,99;0,60
240100100239,00;1/7/1999 00:00:00;31/7/1999 00:00:00;7,99;0,60
240100100239,00;1/7/2000 00:00:00;31/7/2000 00:00:00;7,99;0,60
240100100239,00;1/7/2001 00:00:00;31/7/2001 00:00:00;7,99;0,60
240100100239,00;1/7/2002 00:00:00;31/7/2002 00:00:00;8,99;0,60
240100100241,00;1/6/1999 00:00:00;30/6/1999 00:00:00;8,99;0,70
240100100241,00;1/6/2000 00:00:00;30/6/2000 00:00:00;9,99;0,70
240100100241,00;1/6/2001 00:00:00;30/6/2001 00:00:00;9,99;0,70
240100100241,00;1/6/2002 00:00:00;30/6/2002 00:00:00;9,99;0,70
240100100243,00;1/8/1999 00:00:00;31/8/1999 00:00:00;6,99;0,70
240100100243,00;1/8/2000 00:00:00;31/8/2000 00:00:00;6,99;0,70
240100100243,00;1/8/2001 00:00:00;31/8/2001 00:00:00;6,99;0,70
240100100243,00;1/8/2002 00:00:00;31/8/2002 00:00:00;7,99;0,70
240100100244,00;1/8/1999 00:00:00;31/8/1999 00:00:00;11,99;0,70
240100100244,00;1/8/2000 00:00:00;31/8/2000 00:00:00;12,99;0,70
240100100244,00;1/8/2001 00:00:00;31/8/2001 00:00:00;12,99;0,70
240100100244,00;1/8/2002 00:00:00;31/8/2002 00:00:00;13,99;0,70
240100100246,00;1/8/1999 00:00:00;31/8/1999 00:00:00;16,99;0,70
240100100246,00;1/8/2000 00:00:00;31/8/2000 00:00:00;16,99;0,70
240100100246,00;1/8/2001 00:00:00;31/8/2001 00:00:00;17,99;0,70
240100100246,00;1/8/2002 00:00:00;31/8/2002 00:00:00;17,99;0,70
240100100247,00;1/7/1999 00:00:00;31/7/1999 00:00:00;55,99;0,60
240100100247,00;1/7/2000 00:00:00;31/7/2000 00:00:00;56,99;0,60
240100100247,00;1/7/2001 00:00:00;31/7/2001 00:00:00;57,99;0,60
240100100247,00;1/7/2002 00:00:00;31/7/2002 00:00:00;58,99;0,60
240100100248,00;1/6/1999 00:00:00;30/6/1999 00:00:00;9,99;0,70
240100100248,00;1/6/2000 00:00:00;30/6/2000 00:00:00;9,99;0,70
240100100248,00;1/6/2001 00:00:00;30/6/2001 00:00:00;10,99;0,70
240100100248,00;1/6/2002 00:00:00;30/6/2002 00:00:00;10,99;0,70
240100100250,00;1/6/1999 00:00:00;30/6/1999 00:00:00;10,99;0,70
240100100250,00;1/6/2000 00:00:00;30/6/2000 00:00:00;10,99;0,70
240100100250,00;1/6/2001 00:00:00;30/6/2001 00:00:00;10,99;0,70
240100100250,00;1/6/2002 00:00:00;30/6/2002 00:00:00;11,99;0,70
240100100254,00;1/8/1999 00:00:00;31/8/1999 00:00:00;11,99;0,70
240100100254,00;1/8/2000 00:00:00;31/8/2000 00:00:00;12,99;0,70
240100100254,00;1/8/2001 00:00:00;31/8/2001 00:00:00;12,99;0,70
240100100254,00;1/8/2002 00:00:00;31/8/2002 00:00:00;12,99;0,70
240100100271,00;1/6/1999 00:00:00;30/6/1999 00:00:00;10,99;0,70
240100100271,00;1/6/2000 00:00:00;30/6/2000 00:00:00;10,99;0,70
240100100271,00;1/6/2001 00:00:00;30/6/2001 00:00:00;11,99;0,70
240100100271,00;1/6/2002 00:00:00;30/6/2002 00:00:00;11,99;0,70
240100100272,00;1/8/1999 00:00:00;31/8/1999 00:00:00;9,99;0,70
240100100272,00;1/8/2000 00:00:00;31/8/2000 00:00:00;9,99;0,70
240100100272,00;1/8/2001 00:00:00;31/8/2001 00:00:00;9,99;0,70
240100100272,00;1/8/2002 00:00:00;31/8/2002 00:00:00;10,99;0,70
240100100290,00;1/7/1999 00:00:00;31/7/1999 00:00:00;14,99;0,60
240100100290,00;1/7/2000 00:00:00;31/7/2000 00:00:00;14,99;0,60
240100100290,00;1/7/2001 00:00:00;31/7/2001 00:00:00;15,99;0,60
240100100290,00;1/7/2002 00:00:00;31/7/2002 00:00:00;15,99;0,60
240100100293,00;1/6/1999 00:00:00;30/6/1999 00:00:00;13,99;0,70
240100100293,00;1/6/2000 00:00:00;30/6/2000 00:00:00;13,99;0,70
240100100293,00;1/6/2001 00:00:00;30/6/2001 00:00:00;14,99;0,70
240100100293,00;1/6/2002 00:00:00;30/6/2002 00:00:00;14,99;0,70
240100100294,00;1/7/1999 00:00:00;31/7/1999 00:00:00;9,99;0,60
240100100294,00;1/7/2000 00:00:00;31/7/2000 00:00:00;10,99;0,60
240100100294,00;1/7/2001 00:00:00;31/7/2001 00:00:00;10,99;0,60
240100100294,00;1/7/2002 00:00:00;31/7/2002 00:00:00;10,99;0,60
240100100299,00;1/6/1999 00:00:00;30/6/1999 00:00:00;120,99;0,70
240100100299,00;1/6/2000 00:00:00;30/6/2000 00:00:00;126,99;0,70
240100100299,00;1/6/2001 00:00:00;30/6/2001 00:00:00;132,99;0,70
240100100299,00;1/6/2002 00:00:00;30/6/2002 00:00:00;139,99;0,70
240100100302,00;1/12/1999 00:00:00;31/12/1999 00:00:00;4,99;0,50
240100100302,00;1/12/2000 00:00:00;31/12/2000 00:00:00;4,99;0,50
240100100302,00;1/12/2001 00:00:00;31/12/2001 00:00:00;4,99;0,50
240100100302,00;1/12/2002 00:00:00;31/12/2002 00:00:00;4,99;0,50
240100100306,00;1/12/1999 00:00:00;31/12/1999 00:00:00;4,99;0,50
240100100306,00;1/12/2000 00:00:00;31/12/2000 00:00:00;4,99;0,50
240100100306,00;1/12/2001 00:00:00;31/12/2001 00:00:00;4,99;0,50
240100100306,00;1/12/2002 00:00:00;31/12/2002 00:00:00;4,99;0,50
240100100307,00;1/8/1999 00:00:00;31/8/1999 00:00:00;6,99;0,70
240100100307,00;1/8/2000 00:00:00;31/8/2000 00:00:00;6,99;0,70
240100100307,00;1/8/2001 00:00:00;31/8/2001 00:00:00;6,99;0,70
240100100307,00;1/8/2002 00:00:00;31/8/2002 00:00:00;6,99;0,70
240100100315,00;1/12/1999 00:00:00;31/12/1999 00:00:00;5,99;0,50
240100100315,00;1/12/2000 00:00:00;31/12/2000 00:00:00;6,99;0,50
240100100315,00;1/12/2001 00:00:00;31/12/2001 00:00:00;6,99;0,50
240100100315,00;1/12/2002 00:00:00;31/12/2002 00:00:00;6,99;0,50
240100100318,00;1/6/1999 00:00:00;30/6/1999 00:00:00;14,99;0,70
240100100318,00;1/6/2000 00:00:00;30/6/2000 00:00:00;14,99;0,70
240100100318,00;1/6/2001 00:00:00;30/6/2001 00:00:00;15,99;0,70
240100100318,00;1/6/2002 00:00:00;30/6/2002 00:00:00;15,99;0,70
240100100319,00;1/12/1999 00:00:00;31/12/1999 00:00:00;12,99;0,50
240100100319,00;1/12/2000 00:00:00;31/12/2000 00:00:00;12,99;0,50
240100100319,00;1/12/2001 00:00:00;31/12/2001 00:00:00;12,99;0,50
240100100319,00;1/12/2002 00:00:00;31/12/2002 00:00:00;12,99;0,50
240100100320,00;1/12/1999 00:00:00;31/12/1999 00:00:00;10,99;0,50
240100100320,00;1/12/2000 00:00:00;31/12/2000 00:00:00;10,99;0,50
240100100320,00;1/12/2001 00:00:00;31/12/2001 00:00:00;10,99;0,50
240100100320,00;1/12/2002 00:00:00;31/12/2002 00:00:00;10,99;0,50
240100100340,00;1/6/1999 00:00:00;30/6/1999 00:00:00;71,99;0,70
240100100340,00;1/6/2000 00:00:00;30/6/2000 00:00:00;74,99;0,70
240100100340,00;1/6/2001 00:00:00;30/6/2001 00:00:00;78,99;0,70
240100100340,00;1/6/2002 00:00:00;30/6/2002 00:00:00;82,99;0,70
240100100352,00;1/8/1999 00:00:00;31/8/1999 00:00:00;16,99;0,70
240100100352,00;1/8/2000 00:00:00;31/8/2000 00:00:00;16,99;0,70
240100100352,00;1/8/2001 00:00:00;31/8/2001 00:00:00;17,99;0,70
240100100352,00;1/8/2002 00:00:00;31/8/2002 00:00:00;17,99;0,70
240100100359,00;1/8/1999 00:00:00;31/8/1999 00:00:00;9,99;0,70
240100100359,00;1/8/2000 00:00:00;31/8/2000 00:00:00;9,99;0,70
240100100359,00;1/8/2001 00:00:00;31/8/2001 00:00:00;9,99;0,70
240100100359,00;1/8/2002 00:00:00;31/8/2002 00:00:00;9,99;0,70
240100100362,00;1/7/1999 00:00:00;31/7/1999 00:00:00;6,99;0,60
240100100362,00;1/7/2000 00:00:00;31/7/2000 00:00:00;6,99;0,60
240100100362,00;1/7/2001 00:00:00;31/7/2001 00:00:00;6,99;0,60
240100100362,00;1/7/2002 00:00:00;31/7/2002 00:00:00;6,99;0,60
240100100366,00;1/12/1999 00:00:00;31/12/1999 00:00:00;9,99;0,50
240100100366,00;1/12/2000 00:00:00;31/12/2000 00:00:00;9,99;0,50
240100100366,00;1/12/2001 00:00:00;31/12/2001 00:00:00;9,99;0,50
240100100366,00;1/12/2002 00:00:00;31/12/2002 00:00:00;9,99;0,50
240100100367,00;1/7/1999 00:00:00;31/7/1999 00:00:00;39,99;0,60
240100100367,00;1/7/2000 00:00:00;31/7/2000 00:00:00;39,99;0,60
240100100367,00;1/7/2001 00:00:00;31/7/2001 00:00:00;40,99;0,60
240100100367,00;1/7/2002 00:00:00;31/7/2002 00:00:00;40,99;0,60
240100100368,00;1/8/1999 00:00:00;31/8/1999 00:00:00;35,99;0,70
240100100368,00;1/8/2000 00:00:00;31/8/2000 00:00:00;36,99;0,70
240100100368,00;1/8/2001 00:00:00;31/8/2001 00:00:00;37,99;0,70
240100100368,00;1/8/2002 00:00:00;31/8/2002 00:00:00;37,99;0,70
240100100369,00;1/8/1999 00:00:00;31/8/1999 00:00:00;36,99;0,70
240100100369,00;1/8/2000 00:00:00;31/8/2000 00:00:00;38,99;0,70
240100100369,00;1/8/2001 00:00:00;31/8/2001 00:00:00;40,99;0,70
240100100369,00;1/8/2002 00:00:00;31/8/2002 00:00:00;42,99;0,70
240100100370,00;1/6/1999 00:00:00;31/7/1999 00:00:00;4,99;0,60
240100100370,00;1/12/1999 00:00:00;31/12/1999 00:00:00;4,99;0,50
240100100370,00;1/6/2000 00:00:00;31/7/2000 00:00:00;4,99;0,60
240100100370,00;1/12/2000 00:00:00;31/12/2000 00:00:00;4,99;0,50
240100100370,00;1/6/2001 00:00:00;31/7/2001 00:00:00;4,99;0,60
240100100370,00;1/12/2001 00:00:00;31/12/2001 00:00:00;4,99;0,50
240100100370,00;1/6/2002 00:00:00;31/7/2002 00:00:00;5,99;0,60
240100100370,00;1/12/2002 00:00:00;31/12/2002 00:00:00;4,99;0,50
240100100371,00;1/6/1999 00:00:00;30/6/1999 00:00:00;20,99;0,70
240100100371,00;1/6/2000 00:00:00;30/6/2000 00:00:00;21,99;0,70
240100100371,00;1/6/2001 00:00:00;30/6/2001 00:00:00;21,99;0,70
240100100371,00;1/6/2002 00:00:00;30/6/2002 00:00:00;22,99;0,70
240100100382,00;1/8/1999 00:00:00;31/8/1999 00:00:00;6,99;0,70
240100100382,00;1/8/2000 00:00:00;31/8/2000 00:00:00;6,99;0,70
240100100382,00;1/8/2001 00:00:00;31/8/2001 00:00:00;7,99;0,70
240100100382,00;1/8/2002 00:00:00;31/8/2002 00:00:00;7,99;0,70
240100100390,00;1/6/1999 00:00:00;30/6/1999 00:00:00;9,99;0,70
240100100390,00;1/6/2000 00:00:00;30/6/2000 00:00:00;10,99;0,70
240100100390,00;1/6/2001 00:00:00;30/6/2001 00:00:00;10,99;0,70
240100100390,00;1/6/2002 00:00:00;30/6/2002 00:00:00;10,99;0,70
240100100391,00;1/8/1999 00:00:00;31/8/1999 00:00:00;7,99;0,70
240100100391,00;1/8/2000 00:00:00;31/8/2000 00:00:00;7,99;0,70
240100100391,00;1/8/2001 00:00:00;31/8/2001 00:00:00;7,99;0,70
240100100391,00;1/8/2002 00:00:00;31/8/2002 00:00:00;8,99;0,70
240100100397,00;1/8/1999 00:00:00;31/8/1999 00:00:00;15,99;0,70
240100100397,00;1/8/2000 00:00:00;31/8/2000 00:00:00;16,99;0,70
240100100397,00;1/8/2001 00:00:00;31/8/2001 00:00:00;16,99;0,70
240100100397,00;1/8/2002 00:00:00;31/8/2002 00:00:00;16,99;0,70
240100100404,00;1/7/1999 00:00:00;31/7/1999 00:00:00;38,99;0,60
240100100404,00;1/7/2000 00:00:00;31/7/2000 00:00:00;40,99;0,60
240100100404,00;1/7/2001 00:00:00;31/7/2001 00:00:00;42,99;0,60
240100100404,00;1/7/2002 00:00:00;31/7/2002 00:00:00;44,99;0,60
240100100409,00;1/12/1999 00:00:00;31/12/1999 00:00:00;21,99;0,50
240100100409,00;1/12/2000 00:00:00;31/12/2000 00:00:00;21,99;0,50
240100100409,00;1/12/2001 00:00:00;31/12/2001 00:00:00;21,99;0,50
240100100409,00;1/12/2002 00:00:00;31/12/2002 00:00:00;21,99;0,50
240100100411,00;1/6/1999 00:00:00;30/6/1999 00:00:00;4,99;0,70
240100100411,00;1/6/2000 00:00:00;30/6/2000 00:00:00;4,99;0,70
240100100411,00;1/6/2001 00:00:00;30/6/2001 00:00:00;4,99;0,70
240100100411,00;1/6/2002 00:00:00;30/6/2002 00:00:00;4,99;0,70
240100100414,00;1/8/1999 00:00:00;31/8/1999 00:00:00;19,99;0,70
240100100414,00;1/8/2000 00:00:00;31/8/2000 00:00:00;19,99;0,70
240100100414,00;1/8/2001 00:00:00;31/8/2001 00:00:00;19,99;0,70
240100100414,00;1/8/2002 00:00:00;31/8/2002 00:00:00;19,99;0,70
240100100419,00;1/8/1999 00:00:00;31/8/1999 00:00:00;19,99;0,70
240100100419,00;1/8/2000 00:00:00;31/8/2000 00:00:00;20,99;0,70
240100100419,00;1/8/2001 00:00:00;31/8/2001 00:00:00;20,99;0,70
240100100419,00;1/8/2002 00:00:00;31/8/2002 00:00:00;21,99;0,70
240100100422,00;1/8/1999 00:00:00;31/8/1999 00:00:00;15,99;0,70
240100100422,00;1/8/2000 00:00:00;31/8/2000 00:00:00;16,99;0,70
240100100422,00;1/8/2001 00:00:00;31/8/2001 00:00:00;16,99;0,70
240100100422,00;1/8/2002 00:00:00;31/8/2002 00:00:00;16,99;0,70
240100100432,00;1/8/1999 00:00:00;31/8/1999 00:00:00;1,99;0,70
240100100432,00;1/8/2000 00:00:00;31/8/2000 00:00:00;1,99;0,70
240100100432,00;1/8/2001 00:00:00;31/8/2001 00:00:00;1,99;0,70
240100100432,00;1/8/2002 00:00:00;31/8/2002 00:00:00;1,99;0,70
240100100445,00;1/7/1999 00:00:00;31/7/1999 00:00:00;50,99;0,60
240100100445,00;1/7/2000 00:00:00;31/7/2000 00:00:00;50,99;0,60
240100100445,00;1/7/2001 00:00:00;31/7/2001 00:00:00;51,99;0,60
240100100445,00;1/7/2002 00:00:00;31/7/2002 00:00:00;51,99;0,60
240100100453,00;1/7/1999 00:00:00;31/7/1999 00:00:00;16,99;0,60
240100100453,00;1/7/2000 00:00:00;31/7/2000 00:00:00;17,99;0,60
240100100453,00;1/7/2001 00:00:00;31/7/2001 00:00:00;17,99;0,60
240100100453,00;1/7/2002 00:00:00;31/7/2002 00:00:00;17,99;0,60
240100100479,00;1/7/1999 00:00:00;31/7/1999 00:00:00;4,99;0,60
240100100479,00;1/7/2000 00:00:00;31/7/2000 00:00:00;4,99;0,60
240100100479,00;1/7/2001 00:00:00;31/7/2001 00:00:00;5,99;0,60
240100100479,00;1/7/2002 00:00:00;31/7/2002 00:00:00;5,99;0,60
240100100485,00;1/12/1999 00:00:00;31/12/1999 00:00:00;0,99;0,50
240100100485,00;1/12/2000 00:00:00;31/12/2000 00:00:00;0,99;0,50
240100100485,00;1/12/2001 00:00:00;31/12/2001 00:00:00;0,99;0,50
240100100485,00;1/12/2002 00:00:00;31/12/2002 00:00:00;0,99;0,50
240100100494,00;1/8/1999 00:00:00;31/8/1999 00:00:00;7,99;0,70
240100100494,00;1/8/2000 00:00:00;31/8/2000 00:00:00;8,99;0,70
240100100494,00;1/8/2001 00:00:00;31/8/2001 00:00:00;8,99;0,70
240100100494,00;1/8/2002 00:00:00;31/8/2002 00:00:00;8,99;0,70
240100100496,00;1/8/1999 00:00:00;31/8/1999 00:00:00;9,99;0,70
240100100496,00;1/8/2000 00:00:00;31/8/2000 00:00:00;9,99;0,70
240100100496,00;1/8/2001 00:00:00;31/8/2001 00:00:00;10,99;0,70
240100100496,00;1/8/2002 00:00:00;31/8/2002 00:00:00;10,99;0,70
240100100507,00;1/8/1999 00:00:00;31/8/1999 00:00:00;32,99;0,70
240100100507,00;1/8/2000 00:00:00;31/8/2000 00:00:00;33,99;0,70
240100100507,00;1/8/2001 00:00:00;31/8/2001 00:00:00;34,99;0,70
240100100507,00;1/8/2002 00:00:00;31/8/2002 00:00:00;34,99;0,70
240100100508,00;1/12/1999 00:00:00;31/12/1999 00:00:00;24,99;0,50
240100100508,00;1/12/2000 00:00:00;31/12/2000 00:00:00;24,99;0,50
240100100508,00;1/12/2001 00:00:00;31/12/2001 00:00:00;24,99;0,50
240100100508,00;1/12/2002 00:00:00;31/12/2002 00:00:00;24,99;0,50
240100100516,00;1/7/1999 00:00:00;31/7/1999 00:00:00;15,99;0,60
240100100516,00;1/7/2000 00:00:00;31/7/2000 00:00:00;16,99;0,60
240100100516,00;1/7/2001 00:00:00;31/7/2001 00:00:00;16,99;0,60
240100100516,00;1/7/2002 00:00:00;31/7/2002 00:00:00;17,99;0,60
240100100519,00;1/7/1999 00:00:00;31/7/1999 00:00:00;17,99;0,60
240100100519,00;1/7/2000 00:00:00;31/7/2000 00:00:00;18,99;0,60
240100100519,00;1/7/2001 00:00:00;31/7/2001 00:00:00;19,99;0,60
240100100519,00;1/7/2002 00:00:00;31/7/2002 00:00:00;19,99;0,60
240100100538,00;1/7/1999 00:00:00;31/7/1999 00:00:00;5,99;0,60
240100100538,00;1/7/2000 00:00:00;31/7/2000 00:00:00;5,99;0,60
240100100538,00;1/7/2001 00:00:00;31/7/2001 00:00:00;5,99;0,60
240100100538,00;1/7/2002 00:00:00;31/7/2002 00:00:00;6,99;0,60
240100100554,00;1/7/1999 00:00:00;31/7/1999 00:00:00;39,99;0,60
240100100554,00;1/7/2000 00:00:00;31/7/2000 00:00:00;40,99;0,60
240100100554,00;1/7/2001 00:00:00;31/7/2001 00:00:00;41,99;0,60
240100100554,00;1/7/2002 00:00:00;31/7/2002 00:00:00;42,99;0,60
240100100557,00;1/7/1999 00:00:00;31/7/1999 00:00:00;44,99;0,60
240100100557,00;1/7/2000 00:00:00;31/7/2000 00:00:00;46,99;0,60
240100100557,00;1/7/2001 00:00:00;31/7/2001 00:00:00;48,99;0,60
240100100557,00;1/7/2002 00:00:00;31/7/2002 00:00:00;50,99;0,60
240100100565,00;1/7/1999 00:00:00;31/7/1999 00:00:00;60,99;0,60
240100100565,00;1/7/2000 00:00:00;31/7/2000 00:00:00;62,99;0,60
240100100565,00;1/7/2001 00:00:00;31/7/2001 00:00:00;64,99;0,60
240100100565,00;1/7/2002 00:00:00;31/7/2002 00:00:00;65,99;0,60
240100100586,00;1/6/1999 00:00:00;30/6/1999 00:00:00;16,99;0,70
240100100586,00;1/6/2000 00:00:00;30/6/2000 00:00:00;17,99;0,70
240100100586,00;1/6/2001 00:00:00;30/6/2001 00:00:00;17,99;0,70
